GLOBAL QUATERNION
x	 y	 z	 w	
-0.0014 	 0.1554 	 0.0027 	 0.9878 	 
-0.0015 	 0.1554 	 0.0028 	 0.9878 	 
-0.0012 	 0.1552 	 0.0028 	 0.9879 	 
-0.0014 	 0.1552 	 0.0029 	 0.9879 	 
-0.0013 	 0.1554 	 0.0027 	 0.9878 	 
-0.0014 	 0.1553 	 0.0026 	 0.9879 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0015 	 0.1555 	 0.0027 	 0.9878 	 
-0.0015 	 0.1554 	 0.0028 	 0.9878 	 
-0.0014 	 0.1554 	 0.0028 	 0.9878 	 
-0.0016 	 0.1554 	 0.0028 	 0.9878 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0015 	 0.1554 	 0.0028 	 0.9878 	 
-0.0014 	 0.1553 	 0.0027 	 0.9879 	 
-0.0014 	 0.1553 	 0.0028 	 0.9879 	 
-0.0015 	 0.1554 	 0.0026 	 0.9879 	 
-0.0014 	 0.1554 	 0.0027 	 0.9879 	 
-0.0013 	 0.1553 	 0.0028 	 0.9879 	 
-0.0014 	 0.1553 	 0.0028 	 0.9879 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0016 	 0.1554 	 0.0027 	 0.9878 	 
-0.0015 	 0.1553 	 0.0027 	 0.9879 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0017 	 0.1558 	 0.0028 	 0.9878 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0016 	 0.1554 	 0.0027 	 0.9878 	 
-0.0015 	 0.1554 	 0.0027 	 0.9879 	 
-0.0015 	 0.1555 	 0.0028 	 0.9878 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0014 	 0.1553 	 0.0027 	 0.9879 	 
-0.0016 	 0.1554 	 0.0028 	 0.9878 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0014 	 0.1553 	 0.0028 	 0.9879 	 
-0.0013 	 0.1554 	 0.0026 	 0.9879 	 
-0.0015 	 0.1553 	 0.0027 	 0.9879 	 
-0.0014 	 0.1553 	 0.0027 	 0.9879 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0013 	 0.1554 	 0.0027 	 0.9879 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0015 	 0.1555 	 0.0029 	 0.9878 	 
-0.0015 	 0.1554 	 0.0028 	 0.9878 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0013 	 0.1552 	 0.0028 	 0.9879 	 
-0.0015 	 0.1553 	 0.0027 	 0.9879 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0015 	 0.1554 	 0.0026 	 0.9878 	 
-0.0013 	 0.1554 	 0.0027 	 0.9879 	 
-0.0016 	 0.1554 	 0.0027 	 0.9878 	 
-0.0013 	 0.1554 	 0.0028 	 0.9879 	 
-0.0015 	 0.1554 	 0.0028 	 0.9878 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0015 	 0.1554 	 0.0029 	 0.9879 	 
-0.0014 	 0.1553 	 0.0028 	 0.9879 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0014 	 0.1553 	 0.0028 	 0.9879 	 
-0.0015 	 0.1554 	 0.0028 	 0.9879 	 
-0.0015 	 0.1557 	 0.0028 	 0.9878 	 
-0.0012 	 0.1552 	 0.0027 	 0.9879 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0016 	 0.1555 	 0.0028 	 0.9878 	 
-0.0016 	 0.1554 	 0.0029 	 0.9878 	 
-0.0015 	 0.1553 	 0.0027 	 0.9879 	 
-0.0014 	 0.1553 	 0.0029 	 0.9879 	 
-0.0014 	 0.1556 	 0.0027 	 0.9878 	 
-0.0015 	 0.1556 	 0.0027 	 0.9878 	 
-0.0015 	 0.1556 	 0.0028 	 0.9878 	 
-0.0012 	 0.1555 	 0.0027 	 0.9878 	 
-0.0015 	 0.1557 	 0.0028 	 0.9878 	 
-0.0013 	 0.1556 	 0.0027 	 0.9878 	 
-0.0013 	 0.1555 	 0.0028 	 0.9878 	 
-0.0020 	 0.1562 	 0.0029 	 0.9877 	 
-0.0015 	 0.1555 	 0.0028 	 0.9878 	 
-0.0022 	 0.1565 	 0.0031 	 0.9877 	 
-0.0021 	 0.1563 	 0.0030 	 0.9877 	 
-0.0017 	 0.1558 	 0.0029 	 0.9878 	 
-0.0017 	 0.1557 	 0.0031 	 0.9878 	 
-0.0016 	 0.1558 	 0.0030 	 0.9878 	 
-0.0017 	 0.1558 	 0.0031 	 0.9878 	 
-0.0017 	 0.1557 	 0.0030 	 0.9878 	 
-0.0019 	 0.1558 	 0.0030 	 0.9878 	 
-0.0016 	 0.1557 	 0.0028 	 0.9878 	 
-0.0014 	 0.1555 	 0.0029 	 0.9878 	 
-0.0016 	 0.1560 	 0.0029 	 0.9878 	 
-0.0013 	 0.1558 	 0.0027 	 0.9878 	 
-0.0011 	 0.1558 	 0.0026 	 0.9878 	 
-0.0015 	 0.1563 	 0.0025 	 0.9877 	 
-0.0015 	 0.1559 	 0.0027 	 0.9878 	 
-0.0012 	 0.1557 	 0.0027 	 0.9878 	 
-0.0013 	 0.1551 	 0.0027 	 0.9879 	 
-0.0017 	 0.1552 	 0.0029 	 0.9879 	 
-0.0026 	 0.1559 	 0.0032 	 0.9878 	 
-0.0018 	 0.1552 	 0.0028 	 0.9879 	 
-0.0019 	 0.1559 	 0.0031 	 0.9878 	 
-0.0024 	 0.1565 	 0.0031 	 0.9877 	 
-0.0030 	 0.1556 	 0.0033 	 0.9878 	 
-0.0017 	 0.1554 	 0.0030 	 0.9878 	 
-0.0022 	 0.1563 	 0.0032 	 0.9877 	 
-0.0023 	 0.1562 	 0.0032 	 0.9877 	 
-0.0020 	 0.1561 	 0.0031 	 0.9877 	 
-0.0025 	 0.1563 	 0.0031 	 0.9877 	 
-0.0019 	 0.1557 	 0.0030 	 0.9878 	 
-0.0017 	 0.1558 	 0.0029 	 0.9878 	 
-0.0018 	 0.1557 	 0.0031 	 0.9878 	 
-0.0015 	 0.1560 	 0.0028 	 0.9878 	 
-0.0015 	 0.1560 	 0.0027 	 0.9878 	 
-0.0019 	 0.1564 	 0.0029 	 0.9877 	 
-0.0027 	 0.1564 	 0.0029 	 0.9877 	 
-0.0018 	 0.1557 	 0.0029 	 0.9878 	 
-0.0018 	 0.1556 	 0.0028 	 0.9878 	 
-0.0016 	 0.1555 	 0.0027 	 0.9878 	 
-0.0015 	 0.1555 	 0.0029 	 0.9878 	 
-0.0014 	 0.1557 	 0.0029 	 0.9878 	 
-0.0019 	 0.1553 	 0.0026 	 0.9879 	 
-0.0014 	 0.1548 	 0.0026 	 0.9879 	 
-0.0007 	 0.1547 	 0.0026 	 0.9880 	 
-0.0007 	 0.1548 	 0.0026 	 0.9879 	 
-0.0008 	 0.1547 	 0.0026 	 0.9880 	 
-0.0009 	 0.1547 	 0.0028 	 0.9880 	 
-0.0005 	 0.1548 	 0.0027 	 0.9879 	 
-0.0010 	 0.1553 	 0.0028 	 0.9879 	 
-0.0007 	 0.1548 	 0.0026 	 0.9879 	 
-0.0007 	 0.1547 	 0.0028 	 0.9880 	 
-0.0008 	 0.1546 	 0.0026 	 0.9880 	 
-0.0015 	 0.1553 	 0.0028 	 0.9879 	 
-0.0013 	 0.1552 	 0.0027 	 0.9879 	 
-0.0013 	 0.1551 	 0.0029 	 0.9879 	 
-0.0013 	 0.1552 	 0.0028 	 0.9879 	 
-0.0011 	 0.1551 	 0.0027 	 0.9879 	 
-0.0023 	 0.1556 	 0.0028 	 0.9878 	 
-0.0024 	 0.1556 	 0.0028 	 0.9878 	 
-0.0020 	 0.1554 	 0.0028 	 0.9878 	 
-0.0027 	 0.1556 	 0.0028 	 0.9878 	 
-0.0016 	 0.1555 	 0.0028 	 0.9878 	 
-0.0026 	 0.1556 	 0.0030 	 0.9878 	 
-0.0023 	 0.1556 	 0.0029 	 0.9878 	 
-0.0022 	 0.1556 	 0.0028 	 0.9878 	 
-0.0021 	 0.1556 	 0.0029 	 0.9878 	 
-0.0019 	 0.1556 	 0.0027 	 0.9878 	 
-0.0015 	 0.1555 	 0.0024 	 0.9878 	 
-0.0011 	 0.1556 	 0.0030 	 0.9878 	 
-0.0011 	 0.1551 	 0.0027 	 0.9879 	 
-0.0011 	 0.1551 	 0.0028 	 0.9879 	 
-0.0012 	 0.1552 	 0.0028 	 0.9879 	 
-0.0003 	 0.1540 	 0.0025 	 0.9881 	 
-0.0006 	 0.1550 	 0.0027 	 0.9879 	 
-0.0009 	 0.1555 	 0.0028 	 0.9878 	 
-0.0006 	 0.1551 	 0.0026 	 0.9879 	 
-0.0004 	 0.1548 	 0.0026 	 0.9879 	 
-0.0004 	 0.1548 	 0.0026 	 0.9879 	 
-0.0005 	 0.1548 	 0.0025 	 0.9879 	 
-0.0004 	 0.1550 	 0.0026 	 0.9879 	 
-0.0011 	 0.1556 	 0.0029 	 0.9878 	 
-0.0008 	 0.1556 	 0.0027 	 0.9878 	 
-0.0002 	 0.1547 	 0.0026 	 0.9880 	 
-0.0003 	 0.1549 	 0.0026 	 0.9879 	 
-0.0008 	 0.1556 	 0.0030 	 0.9878 	 
-0.0013 	 0.1557 	 0.0030 	 0.9878 	 
-0.0006 	 0.1550 	 0.0025 	 0.9879 	 
-0.0008 	 0.1550 	 0.0026 	 0.9879 	 
-0.0006 	 0.1548 	 0.0025 	 0.9879 	 
-0.0003 	 0.1549 	 0.0024 	 0.9879 	 
-0.0002 	 0.1550 	 0.0025 	 0.9879 	 
-0.0004 	 0.1551 	 0.0026 	 0.9879 	 
-0.0006 	 0.1553 	 0.0027 	 0.9879 	 
-0.0009 	 0.1555 	 0.0029 	 0.9878 	 
-0.0004 	 0.1547 	 0.0026 	 0.9880 	 
-0.0019 	 0.1556 	 0.0028 	 0.9878 	 
-0.0009 	 0.1549 	 0.0026 	 0.9879 	 
-0.0006 	 0.1542 	 0.0024 	 0.9880 	 
-0.0004 	 0.1554 	 0.0028 	 0.9879 	 
-0.0005 	 0.1550 	 0.0027 	 0.9879 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0013 	 0.1551 	 0.0027 	 0.9879 	 
-0.0014 	 0.1550 	 0.0026 	 0.9879 	 
-0.0012 	 0.1550 	 0.0026 	 0.9879 	 
-0.0019 	 0.1557 	 0.0029 	 0.9878 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0014 	 0.1551 	 0.0028 	 0.9879 	 
-0.0013 	 0.1551 	 0.0027 	 0.9879 	 
-0.0012 	 0.1549 	 0.0027 	 0.9879 	 
-0.0015 	 0.1551 	 0.0027 	 0.9879 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0015 	 0.1551 	 0.0027 	 0.9879 	 
-0.0012 	 0.1550 	 0.0027 	 0.9879 	 
-0.0012 	 0.1549 	 0.0026 	 0.9879 	 
-0.0013 	 0.1551 	 0.0027 	 0.9879 	 
-0.0016 	 0.1556 	 0.0028 	 0.9878 	 
-0.0013 	 0.1551 	 0.0026 	 0.9879 	 
-0.0018 	 0.1550 	 0.0027 	 0.9879 	 
-0.0017 	 0.1551 	 0.0028 	 0.9879 	 
-0.0015 	 0.1549 	 0.0026 	 0.9879 	 
-0.0020 	 0.1556 	 0.0029 	 0.9878 	 
-0.0015 	 0.1552 	 0.0028 	 0.9879 	 
-0.0015 	 0.1551 	 0.0027 	 0.9879 	 
-0.0016 	 0.1552 	 0.0028 	 0.9879 	 
-0.0020 	 0.1556 	 0.0029 	 0.9878 	 
-0.0015 	 0.1552 	 0.0028 	 0.9879 	 
-0.0017 	 0.1549 	 0.0029 	 0.9879 	 
-0.0016 	 0.1551 	 0.0028 	 0.9879 	 
-0.0016 	 0.1552 	 0.0027 	 0.9879 	 
-0.0015 	 0.1550 	 0.0028 	 0.9879 	 
-0.0017 	 0.1548 	 0.0026 	 0.9879 	 
-0.0016 	 0.1555 	 0.0028 	 0.9878 	 
-0.0012 	 0.1550 	 0.0027 	 0.9879 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0012 	 0.1551 	 0.0027 	 0.9879 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0016 	 0.1558 	 0.0028 	 0.9878 	 
-0.0013 	 0.1550 	 0.0027 	 0.9879 	 
-0.0016 	 0.1555 	 0.0029 	 0.9878 	 
-0.0015 	 0.1551 	 0.0027 	 0.9879 	 
-0.0016 	 0.1555 	 0.0028 	 0.9878 	 
-0.0016 	 0.1552 	 0.0027 	 0.9879 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0013 	 0.1551 	 0.0027 	 0.9879 	 
-0.0015 	 0.1553 	 0.0027 	 0.9879 	 
-0.0012 	 0.1550 	 0.0026 	 0.9879 	 
-0.0013 	 0.1550 	 0.0026 	 0.9879 	 
-0.0012 	 0.1550 	 0.0026 	 0.9879 	 
-0.0012 	 0.1550 	 0.0026 	 0.9879 	 
-0.0015 	 0.1555 	 0.0027 	 0.9878 	 
-0.0011 	 0.1550 	 0.0026 	 0.9879 	 
-0.0013 	 0.1549 	 0.0026 	 0.9879 	 
-0.0013 	 0.1549 	 0.0025 	 0.9879 	 
-0.0012 	 0.1551 	 0.0026 	 0.9879 	 
-0.0011 	 0.1549 	 0.0026 	 0.9879 	 
-0.0012 	 0.1548 	 0.0025 	 0.9879 	 
-0.0012 	 0.1550 	 0.0026 	 0.9879 	 
-0.0014 	 0.1549 	 0.0027 	 0.9879 	 
-0.0014 	 0.1548 	 0.0026 	 0.9879 	 
-0.0015 	 0.1549 	 0.0026 	 0.9879 	 
-0.0016 	 0.1550 	 0.0026 	 0.9879 	 
-0.0019 	 0.1555 	 0.0028 	 0.9878 	 
-0.0015 	 0.1549 	 0.0027 	 0.9879 	 
-0.0013 	 0.1548 	 0.0027 	 0.9879 	 
-0.0014 	 0.1548 	 0.0027 	 0.9879 	 
-0.0015 	 0.1550 	 0.0028 	 0.9879 	 
-0.0016 	 0.1550 	 0.0026 	 0.9879 	 
-0.0015 	 0.1549 	 0.0026 	 0.9879 	 
-0.0014 	 0.1549 	 0.0027 	 0.9879 	 
-0.0014 	 0.1549 	 0.0027 	 0.9879 	 
-0.0014 	 0.1548 	 0.0026 	 0.9879 	 
-0.0014 	 0.1549 	 0.0027 	 0.9879 	 
-0.0015 	 0.1550 	 0.0028 	 0.9879 	 
-0.0015 	 0.1550 	 0.0026 	 0.9879 	 
-0.0015 	 0.1554 	 0.0027 	 0.9878 	 
-0.0013 	 0.1553 	 0.0027 	 0.9879 	 
-0.0016 	 0.1554 	 0.0028 	 0.9878 	 
-0.0016 	 0.1565 	 0.0009 	 0.9877 	 
-0.0027 	 0.1615 	 -0.0043 	 0.9869 	 
-0.0034 	 0.1685 	 -0.0108 	 0.9856 	 
-0.0031 	 0.1728 	 -0.0172 	 0.9848 	 
0.0009 	 0.1695 	 -0.0210 	 0.9853 	 
0.0134 	 0.1597 	 -0.0234 	 0.9868 	 
0.0267 	 0.1501 	 -0.0260 	 0.9880 	 
0.0390 	 0.1342 	 -0.0306 	 0.9897 	 
0.0529 	 0.1142 	 -0.0346 	 0.9914 	 
0.0647 	 0.1062 	 -0.0392 	 0.9915 	 
0.0749 	 0.0972 	 -0.0435 	 0.9915 	 
0.0863 	 0.0917 	 -0.0470 	 0.9909 	 
0.0995 	 0.0850 	 -0.0505 	 0.9901 	 
0.1140 	 0.0807 	 -0.0544 	 0.9887 	 
0.1298 	 0.0740 	 -0.0574 	 0.9871 	 
0.1450 	 0.0709 	 -0.0603 	 0.9850 	 
0.1633 	 0.0646 	 -0.0618 	 0.9825 	 
0.1807 	 0.0591 	 -0.0628 	 0.9797 	 
0.2001 	 0.0524 	 -0.0639 	 0.9763 	 
0.2188 	 0.0449 	 -0.0648 	 0.9726 	 
0.2357 	 0.0341 	 -0.0658 	 0.9690 	 
0.2519 	 0.0213 	 -0.0687 	 0.9651 	 
0.2676 	 0.0091 	 -0.0708 	 0.9609 	 
0.2800 	 -0.0017 	 -0.0724 	 0.9573 	 
0.2919 	 -0.0118 	 -0.0742 	 0.9535 	 
0.3012 	 -0.0219 	 -0.0755 	 0.9503 	 
0.3067 	 -0.0259 	 -0.0754 	 0.9485 	 
0.3092 	 -0.0270 	 -0.0746 	 0.9477 	 
0.3096 	 -0.0274 	 -0.0739 	 0.9476 	 
0.3081 	 -0.0233 	 -0.0700 	 0.9485 	 
0.3059 	 -0.0203 	 -0.0660 	 0.9495 	 
0.3018 	 -0.0154 	 -0.0614 	 0.9513 	 
0.2986 	 -0.0111 	 -0.0562 	 0.9526 	 
0.2955 	 -0.0081 	 -0.0511 	 0.9540 	 
0.2911 	 -0.0059 	 -0.0464 	 0.9555 	 
0.2889 	 -0.0084 	 -0.0416 	 0.9564 	 
0.2847 	 -0.0129 	 -0.0392 	 0.9577 	 
0.2841 	 -0.0221 	 -0.0353 	 0.9579 	 
0.2828 	 -0.0344 	 -0.0355 	 0.9579 	 
0.2807 	 -0.0491 	 -0.0352 	 0.9579 	 
0.2811 	 -0.0651 	 -0.0344 	 0.9569 	 
0.2804 	 -0.0812 	 -0.0345 	 0.9558 	 
0.2810 	 -0.0990 	 -0.0347 	 0.9540 	 
0.2824 	 -0.1156 	 -0.0357 	 0.9516 	 
0.2820 	 -0.1318 	 -0.0364 	 0.9496 	 
0.2829 	 -0.1469 	 -0.0366 	 0.9471 	 
0.2855 	 -0.1633 	 -0.0380 	 0.9436 	 
0.2883 	 -0.1775 	 -0.0375 	 0.9402 	 
0.2895 	 -0.1871 	 -0.0376 	 0.9380 	 
0.2914 	 -0.1940 	 -0.0375 	 0.9360 	 
0.2937 	 -0.2005 	 -0.0360 	 0.9339 	 
0.2937 	 -0.2050 	 -0.0362 	 0.9330 	 
0.2969 	 -0.2153 	 -0.0367 	 0.9296 	 
0.2970 	 -0.2154 	 -0.0352 	 0.9296 	 
0.2975 	 -0.2169 	 -0.0347 	 0.9291 	 
0.2961 	 -0.2171 	 -0.0347 	 0.9295 	 
0.2955 	 -0.2181 	 -0.0332 	 0.9295 	 
0.2935 	 -0.2190 	 -0.0330 	 0.9299 	 
0.2926 	 -0.2196 	 -0.0314 	 0.9301 	 
0.2897 	 -0.2242 	 -0.0331 	 0.9299 	 
0.2867 	 -0.2327 	 -0.0318 	 0.9288 	 
0.2849 	 -0.2343 	 -0.0295 	 0.9290 	 
0.2806 	 -0.2378 	 -0.0288 	 0.9295 	 
0.2774 	 -0.2410 	 -0.0276 	 0.9296 	 
0.2734 	 -0.2410 	 -0.0253 	 0.9309 	 
0.2674 	 -0.2396 	 -0.0248 	 0.9330 	 
0.2635 	 -0.2369 	 -0.0233 	 0.9348 	 
0.2580 	 -0.2318 	 -0.0217 	 0.9377 	 
0.2515 	 -0.2225 	 -0.0211 	 0.9417 	 
0.2436 	 -0.2127 	 -0.0208 	 0.9460 	 
0.2366 	 -0.2014 	 -0.0212 	 0.9502 	 
0.2298 	 -0.1869 	 -0.0219 	 0.9549 	 
0.2209 	 -0.1669 	 -0.0227 	 0.9607 	 
0.2129 	 -0.1471 	 -0.0251 	 0.9656 	 
0.2042 	 -0.1229 	 -0.0276 	 0.9708 	 
0.1953 	 -0.0963 	 -0.0308 	 0.9755 	 
0.1876 	 -0.0683 	 -0.0351 	 0.9792 	 
0.1804 	 -0.0383 	 -0.0418 	 0.9820 	 
0.1707 	 0.0002 	 -0.0466 	 0.9842 	 
0.1619 	 0.0401 	 -0.0544 	 0.9845 	 
0.1538 	 0.0810 	 -0.0614 	 0.9829 	 
0.1450 	 0.1228 	 -0.0703 	 0.9793 	 
0.1360 	 0.1648 	 -0.0806 	 0.9736 	 
0.1282 	 0.2054 	 -0.0916 	 0.9659 	 
0.1194 	 0.2431 	 -0.1068 	 0.9567 	 
0.1097 	 0.2759 	 -0.1200 	 0.9473 	 
0.1010 	 0.3058 	 -0.1326 	 0.9374 	 
0.0918 	 0.3309 	 -0.1470 	 0.9276 	 
0.0820 	 0.3548 	 -0.1630 	 0.9170 	 
0.0733 	 0.3750 	 -0.1819 	 0.9060 	 
0.0633 	 0.3917 	 -0.2029 	 0.8952 	 
0.0526 	 0.4061 	 -0.2211 	 0.8851 	 
0.0401 	 0.4217 	 -0.2396 	 0.8736 	 
0.0272 	 0.4362 	 -0.2605 	 0.8609 	 
0.0147 	 0.4490 	 -0.2817 	 0.8479 	 
0.0019 	 0.4593 	 -0.3044 	 0.8345 	 
-0.0130 	 0.4704 	 -0.3249 	 0.8203 	 
-0.0262 	 0.4817 	 -0.3462 	 0.8046 	 
-0.0367 	 0.4949 	 -0.3688 	 0.7860 	 
-0.0484 	 0.5054 	 -0.3898 	 0.7683 	 
-0.0602 	 0.5167 	 -0.4089 	 0.7498 	 
-0.0706 	 0.5265 	 -0.4317 	 0.7290 	 
-0.0768 	 0.5363 	 -0.4560 	 0.7061 	 
-0.0863 	 0.5476 	 -0.4723 	 0.6853 	 
-0.0938 	 0.5579 	 -0.4917 	 0.6620 	 
-0.0995 	 0.5672 	 -0.5104 	 0.6387 	 
-0.1072 	 0.5837 	 -0.5511 	 0.5865 	 
-0.1103 	 0.5896 	 -0.5674 	 0.5642 	 
-0.1082 	 0.5944 	 -0.5876 	 0.5383 	 
-0.1073 	 0.5989 	 -0.6051 	 0.5135 	 
0.1039 	 -0.6029 	 0.6233 	 -0.4870 	 
0.0997 	 -0.6068 	 0.6400 	 -0.4607 	 
0.0955 	 -0.6111 	 0.6553 	 -0.4337 	 
0.0897 	 -0.6156 	 0.6693 	 -0.4062 	 
0.0832 	 -0.6206 	 0.6818 	 -0.3783 	 
0.0754 	 -0.6246 	 0.6942 	 -0.3498 	 
0.0680 	 -0.6268 	 0.7051 	 -0.3246 	 
0.0566 	 -0.6326 	 0.7145 	 -0.2934 	 
0.0478 	 -0.6353 	 0.7232 	 -0.2667 	 
0.0397 	 -0.6373 	 0.7309 	 -0.2409 	 
0.0338 	 -0.6374 	 0.7393 	 -0.2145 	 
0.0285 	 -0.6387 	 0.7450 	 -0.1902 	 
0.0245 	 -0.6393 	 0.7504 	 -0.1661 	 
0.0231 	 -0.6385 	 0.7560 	 -0.1420 	 
0.0242 	 -0.6391 	 0.7592 	 -0.1206 	 
0.0191 	 -0.6397 	 0.7624 	 -0.0961 	 
0.0259 	 -0.6370 	 0.7660 	 -0.0825 	 
0.0307 	 -0.6345 	 0.7701 	 -0.0577 	 
0.0339 	 -0.6331 	 0.7725 	 -0.0363 	 
0.0373 	 -0.6310 	 0.7747 	 -0.0159 	 
0.0405 	 -0.6282 	 0.7770 	 0.0068 	 
0.0450 	 -0.6251 	 0.7787 	 0.0285 	 
0.0504 	 -0.6212 	 0.7804 	 0.0508 	 
0.0556 	 -0.6180 	 0.7808 	 0.0729 	 
0.0630 	 -0.6129 	 0.7819 	 0.0943 	 
0.0703 	 -0.6076 	 0.7825 	 0.1169 	 
0.0784 	 -0.6013 	 0.7826 	 0.1407 	 
0.0861 	 -0.5941 	 0.7828 	 0.1639 	 
0.0922 	 -0.5858 	 0.7834 	 0.1862 	 
0.0995 	 -0.5773 	 0.7827 	 0.2102 	 
0.1066 	 -0.5676 	 0.7823 	 0.2334 	 
0.1133 	 -0.5570 	 0.7814 	 0.2575 	 
0.1213 	 -0.5460 	 0.7800 	 0.2808 	 
0.1285 	 -0.5334 	 0.7784 	 0.3051 	 
0.1362 	 -0.5204 	 0.7762 	 0.3289 	 
0.1431 	 -0.5067 	 0.7739 	 0.3519 	 
0.1506 	 -0.4910 	 0.7716 	 0.3753 	 
0.1557 	 -0.4737 	 0.7689 	 0.4002 	 
0.1610 	 -0.4559 	 0.7661 	 0.4235 	 
0.1643 	 -0.4358 	 0.7636 	 0.4471 	 
0.1672 	 -0.4137 	 0.7602 	 0.4722 	 
0.1689 	 -0.3906 	 0.7569 	 0.4960 	 
0.1701 	 -0.3651 	 0.7534 	 0.5198 	 
0.1708 	 -0.3389 	 0.7497 	 0.5422 	 
0.1727 	 -0.3123 	 0.7459 	 0.5624 	 
0.1741 	 -0.2842 	 0.7411 	 0.5829 	 
0.1776 	 -0.2560 	 0.7362 	 0.6008 	 
0.1808 	 -0.2274 	 0.7304 	 0.6182 	 
0.1850 	 -0.1976 	 0.7244 	 0.6340 	 
0.1891 	 -0.1678 	 0.7176 	 0.6490 	 
0.1929 	 -0.1375 	 0.7105 	 0.6626 	 
0.1973 	 -0.1065 	 0.7037 	 0.6742 	 
0.2015 	 -0.0764 	 0.6954 	 0.6856 	 
0.2053 	 -0.0454 	 0.6869 	 0.6957 	 
0.2103 	 -0.0154 	 0.6780 	 0.7041 	 
0.2109 	 0.0173 	 0.6709 	 0.7107 	 
0.2140 	 0.0479 	 0.6613 	 0.7174 	 
0.2133 	 0.0799 	 0.6531 	 0.7222 	 
0.2130 	 0.1120 	 0.6442 	 0.7260 	 
0.2114 	 0.1452 	 0.6379 	 0.7262 	 
0.2106 	 0.1717 	 0.6289 	 0.7284 	 
0.2082 	 0.2007 	 0.6190 	 0.7302 	 
0.2096 	 0.2256 	 0.6110 	 0.7293 	 
0.2052 	 0.2542 	 0.6012 	 0.7292 	 
0.2013 	 0.2813 	 0.5933 	 0.7268 	 
0.1987 	 0.3034 	 0.5852 	 0.7253 	 
0.1954 	 0.3246 	 0.5770 	 0.7235 	 
0.1887 	 0.3450 	 0.5699 	 0.7215 	 
0.1833 	 0.3650 	 0.5620 	 0.7193 	 
0.1739 	 0.3839 	 0.5562 	 0.7162 	 
0.1632 	 0.4010 	 0.5503 	 0.7139 	 
0.1529 	 0.4167 	 0.5441 	 0.7120 	 
0.1449 	 0.4286 	 0.5366 	 0.7123 	 
0.1377 	 0.4379 	 0.5293 	 0.7136 	 
0.1314 	 0.4431 	 0.5210 	 0.7176 	 
0.1252 	 0.4479 	 0.5122 	 0.7220 	 
0.1224 	 0.4464 	 0.5031 	 0.7298 	 
0.1206 	 0.4424 	 0.4927 	 0.7396 	 
0.1192 	 0.4351 	 0.4822 	 0.7509 	 
0.1181 	 0.4262 	 0.4721 	 0.7626 	 
0.1199 	 0.4096 	 0.4601 	 0.7786 	 
0.1174 	 0.3991 	 0.4511 	 0.7896 	 
0.1145 	 0.3872 	 0.4431 	 0.8004 	 
0.1099 	 0.3740 	 0.4330 	 0.8128 	 
0.1065 	 0.3562 	 0.4218 	 0.8269 	 
0.1028 	 0.3380 	 0.4118 	 0.8400 	 
0.0950 	 0.3241 	 0.4032 	 0.8505 	 
0.0874 	 0.3082 	 0.3947 	 0.8612 	 
0.0790 	 0.2916 	 0.3859 	 0.8717 	 
0.0680 	 0.2759 	 0.3788 	 0.8808 	 
0.0572 	 0.2589 	 0.3709 	 0.8900 	 
0.0444 	 0.2425 	 0.3636 	 0.8983 	 
0.0303 	 0.2243 	 0.3568 	 0.9063 	 
0.0143 	 0.2072 	 0.3504 	 0.9133 	 
-0.0011 	 0.1891 	 0.3444 	 0.9196 	 
-0.0167 	 0.1704 	 0.3380 	 0.9254 	 
-0.0363 	 0.1511 	 0.3338 	 0.9298 	 
-0.0547 	 0.1311 	 0.3295 	 0.9334 	 
-0.0729 	 0.1099 	 0.3257 	 0.9362 	 
-0.0926 	 0.0885 	 0.3228 	 0.9378 	 
-0.1113 	 0.0653 	 0.3200 	 0.9386 	 
-0.1296 	 0.0426 	 0.3129 	 0.9399 	 
