# FOX Logger (IMU file)
# (c) INRIA 2011-2013
#
# File created from file HKB0_01.RAW
#
# File format:
# t;dt;ax;ay;az
#
# Units:
#	Time: s
#	Acceleration: m.s^-2
#
0.000031;0.000031;-0.706320;-0.941760;-10.123920
0.005005;0.004974;-1.412640;-1.648080;-8.004960
0.009979;0.004974;-1.765800;-1.648080;-8.240400
0.014984;0.005005;-1.765800;-1.294920;-8.593560
0.019958;0.004974;-1.765800;-1.530360;-8.711280
0.024963;0.005005;-1.765800;-1.412640;-8.946720
0.029938;0.004974;-1.765800;-1.530360;-9.182160
0.034943;0.005005;-1.883520;-1.765800;-9.064440
0.039917;0.004974;-2.001240;-1.765800;-8.829000
0.044922;0.005005;-1.883520;-1.765800;-8.946720
0.049896;0.004974;-1.883520;-1.765800;-9.535320
0.054901;0.005005;-1.883520;-1.765800;-9.417600
0.059906;0.005005;-2.001240;-1.765800;-9.182160
0.064880;0.004974;-1.883520;-1.648080;-8.829000
0.069885;0.005005;-1.883520;-1.648080;-8.829000
0.074860;0.004974;-2.001240;-1.765800;-9.182160
0.079865;0.005005;-1.883520;-1.765800;-8.829000
0.084839;0.004974;-2.001240;-1.765800;-8.593560
0.089844;0.005005;-1.883520;-1.648080;-8.475840
0.094818;0.004974;-2.118960;-1.294920;-8.711280
0.099823;0.005005;-2.001240;-1.412640;-8.829000
0.104797;0.004974;-2.001240;-1.177200;-8.711280
0.109802;0.005005;-2.001240;-1.294920;-9.182160
0.114777;0.004974;-1.883520;-1.530360;-9.535320
0.119781;0.005005;-1.883520;-1.530360;-9.417600
0.124756;0.004974;-2.001240;-1.648080;-9.299880
0.129761;0.005005;-1.883520;-1.765800;-8.946720
0.134766;0.005005;-1.883520;-1.648080;-8.593560
0.139740;0.004974;-2.001240;-1.294920;-8.711280
0.144745;0.005005;-1.883520;-1.412640;-8.946720
0.149719;0.004974;-1.883520;-1.530360;-8.829000
0.154724;0.005005;-1.883520;-1.412640;-8.829000
0.159698;0.004974;-2.118960;-1.294920;-8.829000
0.164703;0.005005;-2.118960;-0.588600;-8.593560
0.169678;0.004974;-2.236680;-0.235440;-8.593560
0.174683;0.005005;-2.001240;-0.117720;-8.475840
0.179688;0.005005;-2.354400;-0.235440;-8.593560
0.184662;0.004974;-2.118960;-0.706320;-8.475840
0.189667;0.005005;-2.001240;-1.177200;-8.711280
0.194641;0.004974;-1.883520;-1.530360;-8.829000
0.199646;0.005005;-2.001240;-1.648080;-8.593560
0.204620;0.004974;-2.118960;-1.765800;-9.182160
0.209625;0.005005;-2.236680;-1.765800;-8.946720
0.214630;0.005005;-2.001240;-1.765800;-8.946720
0.219604;0.004974;-1.883520;-1.765800;-9.182160
0.224609;0.005005;-1.883520;-1.648080;-9.417600
0.229584;0.004974;-1.883520;-1.530360;-9.535320
0.234589;0.005005;-2.001240;-1.177200;-9.064440
0.239563;0.004974;-2.001240;-0.706320;-8.711280
0.244568;0.005005;-2.001240;0.000000;-8.829000
0.249573;0.005005;-2.001240;0.235440;-8.711280
0.254547;0.004974;-2.001240;0.235440;-8.711280
0.259552;0.005005;-2.001240;0.235440;-8.593560
0.264526;0.004974;-1.883520;-0.235440;-8.475840
0.269531;0.005005;-1.883520;-0.353160;-8.711280
0.274506;0.004974;-2.001240;-0.941760;-9.182160
0.279510;0.005005;-1.883520;-1.412640;-9.182160
0.284485;0.004974;-2.001240;-1.648080;-8.946720
0.289490;0.005005;-1.883520;-1.765800;-8.711280
0.294495;0.005005;-1.883520;-1.765800;-8.829000
0.299469;0.004974;-1.883520;-1.648080;-8.829000
0.304474;0.005005;-2.001240;-1.765800;-9.182160
0.309448;0.004974;-1.883520;-1.765800;-8.829000
0.314453;0.005005;-1.883520;-1.765800;-9.299880
0.319427;0.004974;-2.001240;-1.765800;-9.888480
0.324432;0.005005;-1.883520;-1.765800;-10.947960
0.329407;0.004974;-2.001240;-1.765800;-12.242880
0.334412;0.005005;-2.001240;-1.765800;-13.184640
0.339417;0.005005;-1.883520;-2.236680;-14.008680
0.344391;0.004974;-2.001240;-2.118960;-15.303600
0.349396;0.005005;-0.706320;-1.530360;-11.772000
0.354370;0.004974;-2.707560;-1.765800;-11.772000
0.359375;0.005005;-2.001240;-1.177200;-8.240400
0.364349;0.004974;-1.177200;-0.235440;-6.121440
0.369354;0.005005;-1.648080;-0.235440;-8.240400
0.374359;0.005005;-1.177200;-1.059480;-8.004960
0.379333;0.004974;-1.530360;-1.412640;-9.182160
0.384338;0.005005;-1.648080;-1.648080;-9.888480
0.389313;0.004974;-1.648080;-1.765800;-10.123920
0.394318;0.005005;-1.765800;-1.059480;-10.006200
0.399323;0.005005;-1.765800;-0.824040;-9.653040
0.404297;0.004974;-1.883520;-0.353160;-9.417600
0.409302;0.005005;-2.001240;-0.235440;-9.182160
0.414276;0.004974;-1.765800;-0.353160;-8.829000
0.419281;0.005005;-1.765800;-0.706320;-8.122680
0.424255;0.004974;-1.765800;-0.706320;-7.534080
0.429260;0.005005;-1.883520;-1.059480;-7.063200
0.434235;0.004974;-1.883520;-1.059480;-7.416360
0.439240;0.005005;-1.883520;-1.294920;-7.534080
0.444244;0.005005;-2.001240;-1.294920;-7.534080
0.449219;0.004974;-1.883520;-1.059480;-7.769520
0.454224;0.005005;-1.883520;-1.059480;-8.122680
0.459198;0.004974;-1.883520;-0.824040;-8.004960
0.464203;0.005005;-1.883520;-1.059480;-8.358120
0.469177;0.004974;-1.883520;-1.177200;-8.358120
0.474182;0.005005;-1.883520;-1.059480;-8.829000
0.479187;0.005005;-1.883520;-1.177200;-9.299880
0.484161;0.004974;-1.765800;-1.530360;-9.417600
0.489166;0.005005;-1.648080;-1.648080;-9.770760
0.494141;0.004974;-1.765800;-1.765800;-9.770760
0.499146;0.005005;-1.648080;-1.530360;-10.006200
0.504120;0.004974;-1.648080;-1.412640;-10.123920
0.509125;0.005005;-1.648080;-1.648080;-10.241640
0.514099;0.004974;-1.648080;-1.530360;-10.241640
0.519104;0.005005;-1.765800;-1.412640;-10.123920
0.524109;0.005005;-1.765800;-0.941760;-9.888480
0.529083;0.004974;-1.765800;-0.824040;-9.417600
0.534088;0.005005;-1.765800;-1.059480;-9.064440
0.539093;0.005005;-1.648080;-1.294920;-9.299880
0.544067;0.004974;-1.765800;-1.530360;-9.417600
0.549072;0.005005;-1.412640;-1.765800;-9.653040
0.554047;0.004974;-1.294920;-1.765800;-9.535320
0.559052;0.005005;-1.412640;-1.765800;-9.535320
0.564026;0.004974;-1.648080;-1.648080;-9.417600
0.569031;0.005005;-1.530360;-1.648080;-9.182160
0.574005;0.004974;-1.530360;-1.177200;-9.182160
0.579010;0.005005;-1.412640;-1.412640;-9.182160
0.584015;0.005005;-1.648080;-1.530360;-9.064440
0.588989;0.004974;-1.530360;-1.412640;-8.829000
0.593994;0.005005;-1.530360;-1.530360;-8.829000
0.598969;0.004974;-1.530360;-1.530360;-8.946720
0.603973;0.005005;-1.412640;-1.412640;-8.711280
0.608948;0.004974;-1.412640;-1.530360;-8.711280
0.613953;0.005005;-1.530360;-1.648080;-9.064440
0.618927;0.004974;-1.530360;-1.648080;-9.182160
0.623932;0.005005;-1.530360;-1.648080;-9.535320
0.628906;0.004974;-1.530360;-1.530360;-9.653040
0.633911;0.005005;-1.648080;-1.294920;-9.888480
0.638885;0.004974;-1.648080;-0.824040;-10.123920
0.643890;0.005005;-1.765800;-0.824040;-10.123920
0.648895;0.005005;-1.648080;-0.706320;-9.888480
0.653870;0.004974;-1.412640;-0.588600;-10.006200
0.658875;0.005005;-1.177200;-0.353160;-10.006200
0.663849;0.004974;-1.294920;-0.588600;-9.535320
0.668854;0.005005;-1.294920;-0.470880;-9.182160
0.673828;0.004974;-1.294920;-0.470880;-9.299880
0.678833;0.005005;-1.412640;-0.470880;-9.182160
0.683807;0.004974;-1.294920;-0.470880;-9.417600
0.688812;0.005005;-1.177200;-0.706320;-9.770760
0.693817;0.005005;-1.059480;-1.059480;-9.888480
0.698792;0.004974;-0.941760;-1.177200;-9.535320
0.703796;0.005005;-1.177200;-1.059480;-9.299880
0.708771;0.004974;-1.294920;-1.059480;-9.299880
0.713776;0.005005;-1.059480;-0.588600;-9.299880
0.718750;0.004974;-0.706320;-0.470880;-9.770760
0.723755;0.005005;-0.824040;-0.588600;-9.535320
0.728729;0.004974;-0.824040;-0.470880;-9.535320
0.733734;0.005005;-0.941760;-0.353160;-9.770760
0.738708;0.004974;-1.059480;0.000000;-10.006200
0.743713;0.005005;-0.824040;0.000000;-10.123920
0.748688;0.004974;-0.588600;0.000000;-10.241640
0.753693;0.005005;-0.941760;-0.117720;-9.888480
0.758698;0.005005;-1.059480;0.000000;-10.241640
0.763672;0.004974;-1.059480;-0.117720;-9.653040
0.768677;0.005005;-0.706320;-0.235440;-9.535320
0.773651;0.004974;-0.824040;-0.235440;-9.299880
0.778656;0.005005;-0.706320;-0.235440;-8.593560
0.783630;0.004974;-0.941760;-0.117720;-8.122680
0.788635;0.005005;-1.059480;0.117720;-8.004960
0.793610;0.004974;-0.588600;0.000000;-8.358120
0.798615;0.005005;-0.824040;-0.235440;-8.593560
0.803589;0.004974;-0.706320;-0.824040;-8.593560
0.808594;0.005005;-1.177200;-0.470880;-8.711280
0.813568;0.004974;-0.706320;-0.588600;-9.064440
0.818573;0.005005;-0.706320;-0.706320;-8.946720
0.823547;0.004974;-0.706320;-0.706320;-8.829000
0.828552;0.005005;-0.824040;-0.588600;-8.711280
0.833527;0.004974;-0.824040;-0.117720;-8.711280
0.838531;0.005005;-0.706320;0.235440;-9.064440
0.843506;0.004974;-0.470880;0.235440;-9.182160
0.848511;0.005005;-0.353160;0.235440;-9.182160
0.853485;0.004974;-0.117720;0.000000;-9.535320
0.858490;0.005005;-0.117720;0.117720;-9.770760
0.863464;0.004974;-0.588600;0.353160;-9.653040
0.868469;0.005005;-0.353160;0.353160;-9.770760
0.873444;0.004974;-0.470880;0.235440;-9.417600
0.878448;0.005005;-0.470880;0.117720;-9.064440
0.883423;0.004974;-0.235440;-0.117720;-9.182160
0.888428;0.005005;-0.117720;0.000000;-9.064440
0.893402;0.004974;0.000000;0.000000;-9.064440
0.898407;0.005005;0.000000;-0.470880;-8.711280
0.903381;0.004974;0.000000;-0.588600;-8.711280
0.908386;0.005005;0.000000;-0.353160;-8.358120
0.913361;0.004974;-0.117720;-0.353160;-8.240400
0.918365;0.005005;-0.117720;-0.117720;-8.240400
0.923340;0.004974;-0.117720;0.000000;-8.122680
0.928345;0.005005;-0.117720;0.117720;-8.122680
0.933319;0.004974;-0.353160;0.588600;-8.475840
0.938324;0.005005;-0.117720;1.294920;-8.475840
0.943298;0.004974;-0.117720;1.059480;-8.475840
0.948303;0.005005;0.000000;0.706320;-8.593560
0.953278;0.004974;0.000000;0.588600;-8.829000
0.958282;0.005005;-0.470880;0.470880;-9.299880
0.963257;0.004974;-0.353160;0.235440;-9.417600
0.968262;0.005005;-0.117720;-0.117720;-9.653040
0.973236;0.004974;0.000000;-0.941760;-9.888480
0.978241;0.005005;-0.117720;-1.294920;-10.123920
0.983215;0.004974;-0.235440;-1.530360;-9.888480
0.988220;0.005005;-0.235440;-1.412640;-10.006200
0.993195;0.004974;-0.353160;-1.412640;-9.535320
0.998199;0.005005;-0.588600;-1.530360;-8.946720
1.003174;0.004974;-0.235440;-1.530360;-8.829000
1.008179;0.005005;-0.470880;-0.941760;-8.711280
1.013153;0.004974;-1.177200;1.530360;-5.768280
1.018158;0.005005;-1.412640;0.117720;-5.768280
1.023132;0.004974;-0.824040;0.824040;-7.180920
1.028137;0.005005;-1.059480;0.470880;-9.064440
1.033142;0.005005;-1.177200;0.000000;-9.653040
1.038116;0.004974;-0.941760;-0.588600;-8.711280
1.043121;0.005005;-0.470880;-0.941760;-9.064440
1.048096;0.004974;-0.470880;-1.412640;-9.535320
1.053101;0.005005;-0.470880;-1.648080;-9.299880
1.058075;0.004974;-0.470880;-1.765800;-9.535320
1.063049;0.004974;-0.706320;-1.765800;-9.653040
1.068054;0.005005;-0.235440;-1.530360;-9.064440
1.073029;0.004974;-0.353160;-1.648080;-10.477080
1.078033;0.005005;-0.588600;-1.765800;-10.947960
1.083008;0.004974;-1.177200;-2.354400;-10.712520
1.088013;0.005005;-1.294920;-1.883520;-11.418840
1.092987;0.004974;-1.177200;-1.177200;-10.712520
1.097992;0.005005;-0.588600;-0.470880;-9.888480
1.102966;0.004974;-0.706320;-0.117720;-9.299880
1.107971;0.005005;-0.824040;0.117720;-10.006200
1.112946;0.004974;-0.470880;0.117720;-9.535320
1.117950;0.005005;0.000000;-0.588600;-8.004960
1.122955;0.005005;0.000000;-1.648080;-5.297400
1.127930;0.004974;8.593560;-4.708800;19.306080
1.132904;0.004974;2.943000;-2.354400;0.824040
1.137909;0.005005;-0.941760;-0.117720;-8.711280
1.142883;0.004974;0.235440;0.117720;-8.358120
1.147888;0.005005;0.353160;-0.706320;-9.182160
1.152893;0.005005;0.235440;0.000000;-10.712520
1.157867;0.004974;0.000000;-0.235440;-10.594800
1.162872;0.005005;0.117720;-1.059480;-10.712520
1.167847;0.004974;0.117720;-1.412640;-10.477080
1.172852;0.005005;0.117720;-1.648080;-9.888480
1.177826;0.004974;0.117720;-1.765800;-10.123920
1.182800;0.004974;0.235440;-1.412640;-10.123920
1.187805;0.005005;0.235440;-1.059480;-9.535320
1.192780;0.004974;1.177200;0.588600;-9.064440
1.197784;0.005005;-1.412640;-0.353160;-10.006200
