# FOX Logger (IMU file)
# (c) INRIA 2011-2014
#
# File created from file HKB0_01.RAW
#
# File format:
# t;dt;gx;gy;gz
#
# Units:
#	Time: s
#	Rotation speed: rad.s^-1
#
0.001862;0.001862;-0.080634;0.127060;-0.036652
0.006653;0.004791;-0.094073;0.098960;-0.042761
0.011444;0.004791;-0.101404;0.086743;-0.040317
0.016235;0.004791;-0.100182;0.085521;-0.017104
0.021027;0.004791;-0.085521;0.081856;-0.013439
0.025818;0.004791;-0.078191;0.091630;-0.019548
0.030609;0.004791;-0.062308;0.094073;-0.020769
0.035400;0.004791;-0.062308;0.092852;-0.017104
0.040192;0.004791;-0.076969;0.097738;-0.018326
0.044983;0.004791;-0.084299;0.084299;-0.020769
0.049774;0.004791;-0.097738;0.069639;-0.021991
0.054565;0.004791;-0.116064;0.040317;-0.018326
0.059357;0.004791;-0.112399;0.006109;-0.021991
0.064148;0.004791;-0.089186;-0.029322;-0.036652
0.068939;0.004791;-0.069639;-0.059865;-0.026878
0.073730;0.004791;-0.080634;-0.074526;-0.014661
0.078522;0.004791;-0.065973;-0.074526;0.000000
0.083313;0.004791;-0.046426;-0.040317;0.024435
0.088104;0.004791;-0.029322;-0.008552;0.041539
0.092896;0.004791;-0.009774;-0.002443;0.041539
0.097687;0.004791;-0.009774;0.009774;0.026878
0.102478;0.004791;-0.003665;0.014661;0.028100
0.107269;0.004791;-0.006109;0.032987;0.028100
0.112061;0.004791;0.001222;0.051313;0.025656
0.116882;0.004822;0.004887;0.046426;0.014661
0.121674;0.004791;-0.015882;0.046426;-0.001222
0.126465;0.004791;-0.037874;0.056200;-0.014661
0.131256;0.004791;-0.064752;0.067195;-0.015882
0.136047;0.004791;-0.065973;0.086743;-0.007330
0.140839;0.004791;-0.059865;0.102625;-0.008552
0.145630;0.004791;-0.065973;0.106291;-0.004887
0.150421;0.004791;-0.072082;0.116064;0.014661
0.155212;0.004791;-0.092852;0.141721;0.029322
0.160004;0.004791;-0.097738;0.144164;0.020769
0.164795;0.004791;-0.096517;0.135612;0.009774
0.169586;0.004791;-0.085521;0.129503;-0.006109
0.174377;0.004791;-0.108734;0.096517;-0.014661
0.179169;0.004791;-0.111177;0.042761;-0.024435
0.183960;0.004791;-0.111177;0.036652;-0.028100
0.188751;0.004791;-0.105069;0.043982;-0.032987
0.193542;0.004791;-0.120951;0.039095;-0.037874
0.198334;0.004791;-0.133169;0.025656;-0.031765
0.203125;0.004791;-0.136834;0.023213;-0.018326
0.207916;0.004791;-0.123395;0.031765;-0.014661
0.212708;0.004791;-0.113621;0.037874;-0.002443
0.217499;0.004791;-0.114843;0.031765;0.013439
0.222290;0.004791;-0.097738;0.021991;0.019548
0.227081;0.004791;-0.062308;0.017104;0.025656
0.231873;0.004791;-0.035430;0.023213;0.014661
0.236664;0.004791;-0.036652;0.025656;0.019548
0.241455;0.004791;-0.037874;0.018326;0.008552
0.246246;0.004791;-0.058643;0.002443;-0.010996
0.251038;0.004791;-0.070860;0.025656;-0.017104
0.255829;0.004791;-0.081856;0.053756;-0.024435
0.260620;0.004791;-0.092852;0.069639;-0.017104
0.265411;0.004791;-0.087965;0.065973;-0.017104
0.270203;0.004791;-0.080634;0.081856;-0.015882
0.274994;0.004791;-0.090408;0.102625;0.000000
0.279785;0.004791;-0.095295;0.111177;0.021991
0.284576;0.004791;-0.094073;0.128282;0.036652
0.289368;0.004791;-0.087965;0.123395;0.043982
0.294159;0.004791;-0.069639;0.100182;0.061087
0.298950;0.004791;-0.050091;0.085521;0.067195
0.303741;0.004791;-0.025656;0.091630;0.068417
0.308533;0.004791;-0.008552;0.087965;0.069639
0.313324;0.004791;0.008552;0.085521;0.068417
0.318115;0.004791;0.017104;0.096517;0.068417
0.322937;0.004822;0.014661;0.105069;0.058643
0.327728;0.004791;0.012217;0.108734;0.054978
0.332520;0.004791;0.021991;0.120951;0.053756
0.337311;0.004791;0.018326;0.114843;0.036652
0.342102;0.004791;0.012217;0.096517;0.039095
0.346893;0.004791;0.014661;0.083078;0.028100
0.351685;0.004791;0.023213;0.065973;0.026878
0.356476;0.004791;0.024435;0.061087;0.028100
0.361267;0.004791;0.008552;0.064752;0.036652
0.366058;0.004791;0.020769;0.069639;0.048869
0.370850;0.004791;0.045204;0.065973;0.062308
0.375641;0.004791;0.067195;0.064752;0.076969
0.380432;0.004791;0.092852;0.061087;0.079412
