# FOX Logger (IMU file)
# (c) INRIA 2011-2014
# File created from file sensbiotk output
#
# File format:
# id	t	dt	ax	ay	az	mx	my	mz	gx	gy	gz
#
# Units:
#	Time: s
#	Acceleration: m.s^-2
#	Magneto: gauss
#	Gyrometer: rad/s
#
1	0.008057	0.008057	2.629080	-9.058214	-1.286812	-0.538806	0.062687	-0.365000	-0.016231	0.023526	-0.017151
2	0.013057	0.005000	2.561816	-8.991568	-1.300528	-0.539935	0.061219	-0.363991	-0.007022	0.017858	-0.013159
3	0.018057	0.005000	2.589840	-9.069025	-1.308676	-0.541065	0.059750	-0.362982	-0.011547	0.017586	-0.006806
4	0.023057	0.005000	2.589840	-9.068468	-1.416668	-0.542194	0.058282	-0.361973	-0.021747	0.015031	-0.013505
5	0.028057	0.005000	2.589840	-9.028205	-1.406629	-0.543324	0.056814	-0.360964	-0.007265	0.011359	-0.013715
6	0.033057	0.005000	2.629080	-9.062442	-1.451880	-0.544453	0.055345	-0.359955	-0.014504	0.011683	-0.014305
7	0.038057	0.005000	2.666879	-9.025200	-1.488239	-0.545583	0.053877	-0.358946	-0.018419	0.011597	-0.017156
8	0.043057	0.005000	2.513033	-9.104098	-1.334997	-0.546712	0.052408	-0.357937	-0.012499	0.013886	-0.024688
9	0.048057	0.005000	2.668320	-9.065648	-1.296733	-0.547842	0.050940	-0.356928	-0.013978	0.009298	-0.008120
10	0.053057	0.005000	2.667159	-9.141759	-1.373400	-0.548971	0.049472	-0.355919	-0.022038	0.018973	-0.026512
11	0.058057	0.005000	2.707560	-9.103680	-1.412640	-0.550101	0.048003	-0.354910	-0.012499	0.009657	-0.019205
12	0.063057	0.005000	2.707560	-9.139729	-1.520786	-0.551230	0.046535	-0.353901	-0.001676	0.021800	-0.008299
13	0.068057	0.005000	2.602481	-8.985960	-1.447666	-0.552360	0.045067	-0.352892	-0.002467	0.018522	-0.017857
14	0.073057	0.005000	2.668320	-8.960988	-1.422152	-0.553489	0.043598	-0.351883	-0.002162	0.008543	-0.009997
15	0.078057	0.005000	2.511360	-9.058662	-1.412640	-0.552843	0.044616	-0.352757	-0.017135	0.021604	-0.015590
16	0.083057	0.005000	2.557012	-9.058028	-1.491120	-0.551714	0.046310	-0.354145	-0.017118	0.019051	-0.020245
17	0.088057	0.005000	2.653628	-9.088988	-1.451880	-0.550584	0.048004	-0.355532	-0.010288	0.012504	-0.006266
18	0.093057	0.005000	2.676685	-9.142920	-1.350891	-0.549455	0.049698	-0.356920	-0.019201	0.022455	-0.020779
19	0.098057	0.005000	2.589840	-9.082286	-1.473274	-0.548325	0.051393	-0.358307	-0.023857	0.014083	-0.014886
20	0.103057	0.005000	2.609731	-9.054494	-1.403237	-0.547196	0.053087	-0.359694	-0.009556	0.013037	-0.015127
21	0.108057	0.005000	2.589840	-9.075058	-1.441262	-0.546066	0.054781	-0.361082	-0.017074	0.017298	-0.022244
22	0.113057	0.005000	2.539090	-9.159140	-1.491120	-0.544937	0.056475	-0.362469	-0.017131	0.018632	-0.016548
23	0.118057	0.005000	2.604015	-9.144562	-1.412640	-0.543808	0.058170	-0.363856	-0.015023	0.013223	-0.026507
24	0.123057	0.005000	2.485675	-9.103680	-1.453305	-0.542678	0.059864	-0.365244	-0.008165	0.011442	-0.014327
25	0.128057	0.005000	2.575743	-9.053395	-1.373400	-0.541549	0.061558	-0.366631	-0.016638	0.024820	-0.030029
26	0.133057	0.005000	2.595959	-9.031319	-1.376281	-0.540419	0.063252	-0.368019	-0.012591	0.010317	-0.009691
27	0.138057	0.005000	2.589840	-9.071949	-1.397621	-0.539290	0.064947	-0.369406	-0.013014	0.022337	-0.020309
28	0.143057	0.005000	2.674160	-9.041900	-1.390100	-0.538741	0.065414	-0.370072	-0.018970	0.012257	-0.013297
29	0.148057	0.005000	2.607547	-9.046733	-1.434173	-0.538628	0.064962	-0.370198	-0.010792	0.009240	-0.003539
30	0.153057	0.005000	2.631791	-9.046176	-1.355136	-0.538515	0.064510	-0.370324	-0.009614	0.011616	-0.025150
