Tracker Experiment Results 03-Nov-2014
BACK
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
8.06	1200.8065	-151.3064	1204.9747	0.6667 	 0.0801 	 0.7315 	 -0.1182 	-1.2274 	 1.2746 	 -1.8596 	 
8.07	1203.9628	-150.1045	1205.3732	0.6690 	 0.0790 	 0.7299 	 -0.1162 	-1.2418 	 1.2806 	 -1.8465 	 
8.08	1206.7033	-149.2169	1205.6387	0.6677 	 0.0791 	 0.7309 	 -0.1169 	-1.2320 	 1.2785 	 -1.8555 	 
8.09	1209.8639	-148.1233	1206.0908	0.6683 	 0.0793 	 0.7305 	 -0.1164 	-1.2365 	 1.2794 	 -1.8519 	 
8.1	1212.8912	-147.0456	1206.5958	0.6684 	 0.0797 	 0.7303 	 -0.1162 	-1.2386 	 1.2793 	 -1.8508 	 
8.11	1215.926	-146.1123	1206.8878	0.6691 	 0.0791 	 0.7298 	 -0.1159 	-1.2428 	 1.2809 	 -1.8461 	 
8.13	1222.1683	-144.1759	1207.6406	0.6701 	 0.0796 	 0.7289 	 -0.1155 	-1.2523 	 1.2816 	 -1.8380 	 
8.14	1225.3907	-143.1918	1207.9905	0.6706 	 0.0797 	 0.7284 	 -0.1156 	-1.2574 	 1.2818 	 -1.8329 	 
8.15	1228.527	-142.2271	1208.3278	0.6707 	 0.0800 	 0.7283 	 -0.1157 	-1.2588 	 1.2813 	 -1.8318 	 
8.16	1231.6538	-141.4138	1208.5683	0.6713 	 0.0799 	 0.7277 	 -0.1160 	-1.2648 	 1.2815 	 -1.8253 	 
8.17	1234.9345	-140.4112	1208.9647	0.6735 	 0.0792 	 0.7260 	 -0.1146 	-1.2811 	 1.2859 	 -1.8099 	 
8.18	1237.8232	-139.8331	1209.1279	0.6723 	 0.0800 	 0.7267 	 -0.1164 	-1.2744 	 1.2816 	 -1.8152 	 
8.19	1241.0634	-139.0071	1209.4046	0.6723 	 0.0805 	 0.7266 	 -0.1167 	-1.2765 	 1.2806 	 -1.8134 	 
8.2	1244.2483	-138.1769	1209.7688	0.6720 	 0.0810 	 0.7268 	 -0.1170 	-1.2751 	 1.2792 	 -1.8152 	 
8.21	1247.3023	-137.619	1209.871	0.6734 	 0.0813 	 0.7254 	 -0.1170 	-1.2887 	 1.2797 	 -1.8019 	 
8.22	1250.4061	-136.7834	1210.1283	0.6735 	 0.0813 	 0.7253 	 -0.1174 	-1.2898 	 1.2794 	 -1.8000 	 
8.23	1253.4768	-136.15	1210.3667	0.6739 	 0.0818 	 0.7248 	 -0.1176 	-1.2949 	 1.2787 	 -1.7954 	 
8.24	1256.5935	-135.427	1210.5399	0.6738 	 0.0820 	 0.7247 	 -0.1188 	-1.2963 	 1.2768 	 -1.7927 	 
8.25	1259.5723	-134.7705	1210.715	0.6743 	 0.0822 	 0.7240 	 -0.1196 	-1.3024 	 1.2757 	 -1.7857 	 
8.26	1262.5794	-134.2607	1210.8483	0.6756 	 0.0818 	 0.7229 	 -0.1195 	-1.3128 	 1.2773 	 -1.7748 	 
8.27	1265.0988	-134.9413	1210.591	0.6761 	 0.0798 	 0.7224 	 -0.1214 	-1.3147 	 1.2778 	 -1.7675 	 
8.28	1267.9616	-134.3262	1210.8233	0.6763 	 0.0796 	 0.7221 	 -0.1216 	-1.3169 	 1.2779 	 -1.7646 	 
8.29	1270.7555	-132.8556	1211.4337	0.6775 	 0.0811 	 0.7209 	 -0.1214 	-1.3306 	 1.2769 	 -1.7534 	 
8.3	1273.4636	-132.2022	1211.7121	0.6792 	 0.0805 	 0.7194 	 -0.1210 	-1.3451 	 1.2791 	 -1.7386 	 
8.31	1275.9714	-131.6863	1211.9866	0.6799 	 0.0809 	 0.7186 	 -0.1218 	-1.3528 	 1.2780 	 -1.7304 	 
8.32	1278.4729	-130.8968	1212.3772	0.6812 	 0.0797 	 0.7176 	 -0.1212 	-1.3619 	 1.2811 	 -1.7204 	 
8.33	1280.8149	-130.4607	1212.5484	0.6823 	 0.0797 	 0.7165 	 -0.1218 	-1.3726 	 1.2808 	 -1.7088 	 
8.34	1283.1894	-129.7893	1212.853	0.6838 	 0.0788 	 0.7153 	 -0.1210 	-1.3844 	 1.2838 	 -1.6969 	 
8.35	1285.4263	-129.2885	1213.079	0.6845 	 0.0783 	 0.7146 	 -0.1212 	-1.3899 	 1.2845 	 -1.6903 	 
8.36	1287.6161	-128.7754	1213.2853	0.6864 	 0.0784 	 0.7128 	 -0.1206 	-1.4087 	 1.2859 	 -1.6726 	 
8.37	1289.8343	-128.4827	1213.4204	0.6861 	 0.0773 	 0.7132 	 -0.1210 	-1.4039 	 1.2868 	 -1.6753 	 
8.38	1291.9398	-128.2034	1213.5903	0.6887 	 0.0775 	 0.7108 	 -0.1202 	-1.4293 	 1.2884 	 -1.6512 	 
8.39	1294.1625	-127.8945	1213.7761	0.6887 	 0.0770 	 0.7107 	 -0.1209 	-1.4290 	 1.2883 	 -1.6500 	 
8.4	1296.2159	-127.7212	1213.837	0.6906 	 0.0764 	 0.7090 	 -0.1204 	-1.4465 	 1.2903 	 -1.6323 	 
8.41	1298.4075	-127.5606	1213.8599	0.6908 	 0.0764 	 0.7087 	 -0.1213 	-1.4483 	 1.2891 	 -1.6292 	 
8.42	1300.4595	-127.2707	1213.9889	0.6922 	 0.0753 	 0.7074 	 -0.1210 	-1.4608 	 1.2914 	 -1.6155 	 
8.43	1302.6153	-127.085	1213.9858	0.6926 	 0.0753 	 0.7070 	 -0.1217 	-1.4644 	 1.2905 	 -1.6111 	 
8.44	1304.7566	-126.85	1213.9614	0.6947 	 0.0736 	 0.7052 	 -0.1209 	-1.4834 	 1.2944 	 -1.5907 	 
8.45	1306.8822	-126.6012	1213.9994	0.6940 	 0.0739 	 0.7057 	 -0.1222 	-1.4768 	 1.2921 	 -1.5958 	 
8.46	1308.6985	-127.2434	1213.7508	0.6958 	 0.0723 	 0.7039 	 -0.1226 	-1.4934 	 1.2940 	 -1.5764 	 
8.47	1310.9132	-126.2797	1214.1546	0.6954 	 0.0731 	 0.7043 	 -0.1227 	-1.4900 	 1.2927 	 -1.5806 	 
8.48	1312.8712	-126.2827	1214.3208	0.6968 	 0.0730 	 0.7028 	 -0.1231 	-1.5047 	 1.2925 	 -1.5653 	 
8.49	1314.88	-126.2169	1214.5163	0.6968 	 0.0726 	 0.7028 	 -0.1233 	-1.5038 	 1.2928 	 -1.5654 	 
8.5	1316.9571	-126.2515	1214.8344	0.6978 	 0.0724 	 0.7019 	 -0.1230 	-1.5139 	 1.2935 	 -1.5555 	 
8.51	1318.923	-126.3276	1215.0943	0.6979 	 0.0724 	 0.7018 	 -0.1231 	-1.5150 	 1.2934 	 -1.5542 	 
8.52	1320.9295	-126.4497	1215.394	0.6990 	 0.0720 	 0.7008 	 -0.1225 	-1.5257 	 1.2949 	 -1.5439 	 
8.53	1323.0182	-126.4358	1215.7448	0.6992 	 0.0720 	 0.7007 	 -0.1226 	-1.5271 	 1.2947 	 -1.5422 	 
8.54	1325.018	-126.434	1216.0706	0.7002 	 0.0718 	 0.6998 	 -0.1219 	-1.5370 	 1.2961 	 -1.5330 	 
8.55	1327.238	-126.3056	1216.5077	0.7005 	 0.0720 	 0.6995 	 -0.1220 	-1.5401 	 1.2956 	 -1.5301 	 
8.56	1329.2105	-126.2132	1216.8152	0.7010 	 0.0718 	 0.6991 	 -0.1215 	-1.5452 	 1.2965 	 -1.5255 	 
8.57	1331.4632	-126.0602	1217.2596	0.7011 	 0.0721 	 0.6988 	 -0.1219 	-1.5472 	 1.2954 	 -1.5234 	 
8.58	1333.3847	-126.0899	1217.4523	0.7021 	 0.0715 	 0.6980 	 -0.1212 	-1.5569 	 1.2974 	 -1.5137 	 
8.59	1335.6928	-126.1111	1217.8638	0.7021 	 0.0717 	 0.6979 	 -0.1217 	-1.5568 	 1.2963 	 -1.5135 	 
8.6	1337.639	-126.3152	1218.0871	0.7027 	 0.0715 	 0.6974 	 -0.1212 	-1.5630 	 1.2973 	 -1.5076 	 
8.61	1339.8359	-126.6028	1218.397	0.7030 	 0.0717 	 0.6970 	 -0.1214 	-1.5663 	 1.2968 	 -1.5043 	 
8.62	1341.8116	-126.7644	1218.6425	0.7035 	 0.0719 	 0.6967 	 -0.1209 	-1.5711 	 1.2971 	 -1.5004 	 
8.63	1343.9858	-126.8772	1218.9632	0.7041 	 0.0715 	 0.6961 	 -0.1208 	-1.5769 	 1.2978 	 -1.4944 	 
8.64	1346.1367	-126.9883	1219.2172	0.7046 	 0.0718 	 0.6957 	 -0.1202 	-1.5823 	 1.2981 	 -1.4901 	 
8.65	1348.2392	-127.1611	1219.5117	0.7049 	 0.0715 	 0.6953 	 -0.1204 	-1.5859 	 1.2982 	 -1.4858 	 
8.66	1350.4457	-127.3084	1219.7828	0.7050 	 0.0720 	 0.6951 	 -0.1206 	-1.5876 	 1.2972 	 -1.4846 	 
8.67	1352.5148	-127.6821	1219.9687	0.7055 	 0.0714 	 0.6947 	 -0.1205 	-1.5916 	 1.2981 	 -1.4798 	 
8.68	1354.7792	-128.1797	1220.2458	0.7059 	 0.0715 	 0.6943 	 -0.1202 	-1.5964 	 1.2985 	 -1.4756 	 
8.69	1356.9249	-128.455	1220.5255	0.7067 	 0.0719 	 0.6936 	 -0.1195 	-1.6053 	 1.2986 	 -1.4682 	 
8.7	1359.2737	-128.6383	1220.859	0.7067 	 0.0717 	 0.6937 	 -0.1193 	-1.6044 	 1.2992 	 -1.4694 	 
8.71	1361.5043	-129.0232	1221.1418	0.7068 	 0.0731 	 0.6934 	 -0.1196 	-1.6070 	 1.2967 	 -1.4682 	 
8.72	1363.8623	-129.4533	1221.4081	0.7071 	 0.0726 	 0.6932 	 -0.1192 	-1.6103 	 1.2980 	 -1.4647 	 
8.73	1366.1768	-130.0001	1221.6753	0.7074 	 0.0731 	 0.6929 	 -0.1192 	-1.6131 	 1.2972 	 -1.4626 	 
8.74	1368.6602	-130.4354	1221.9352	0.7077 	 0.0731 	 0.6925 	 -0.1193 	-1.6167 	 1.2970 	 -1.4589 	 
8.75	1371.0597	-131.0066	1222.1898	0.7080 	 0.0731 	 0.6922 	 -0.1188 	-1.6203 	 1.2976 	 -1.4561 	 
8.76	1373.5856	-131.1233	1222.5732	0.7072 	 0.0737 	 0.6930 	 -0.1192 	-1.6116 	 1.2964 	 -1.4651 	 
8.77	1376.2884	-131.5411	1222.8432	0.7080 	 0.0749 	 0.6920 	 -0.1192 	-1.6212 	 1.2946 	 -1.4572 	 
8.8	1384.3767	-133.2229	1223.4613	0.7071 	 0.0746 	 0.6929 	 -0.1196 	-1.6116 	 1.2945 	 -1.4658 	 
8.81	1387.2833	-133.6923	1223.6626	0.7083 	 0.0760 	 0.6915 	 -0.1198 	-1.6251 	 1.2920 	 -1.4538 	 
8.82	1390.2737	-134.1897	1223.7607	0.7077 	 0.0764 	 0.6920 	 -0.1200 	-1.6196 	 1.2913 	 -1.4597 	 
8.83	1393.2342	-134.9681	1223.7286	0.7079 	 0.0763 	 0.6918 	 -0.1200 	-1.6215 	 1.2913 	 -1.4576 	 
8.84	1396.4258	-135.518	1223.7945	0.7068 	 0.0758 	 0.6929 	 -0.1209 	-1.6092 	 1.2910 	 -1.4681 	 
8.85	1399.5992	-136.159	1223.7597	0.7071 	 0.0768 	 0.6924 	 -0.1214 	-1.6134 	 1.2889 	 -1.4645 	 
8.86	1402.9387	-136.8955	1223.7042	0.7066 	 0.0774 	 0.6927 	 -0.1219 	-1.6085 	 1.2873 	 -1.4696 	 
8.87	1406.3854	-137.5766	1223.6637	0.7061 	 0.0782 	 0.6930 	 -0.1226 	-1.6041 	 1.2852 	 -1.4740 	 
8.88	1409.7862	-138.6969	1223.3518	0.7061 	 0.0783 	 0.6928 	 -0.1239 	-1.6036 	 1.2833 	 -1.4728 	 
8.89	1413.4827	-139.2784	1223.2553	0.7049 	 0.0787 	 0.6937 	 -0.1251 	-1.5924 	 1.2811 	 -1.4828 	 
8.9	1417.244	-140.1452	1223.129	0.7052 	 0.0800 	 0.6932 	 -0.1258 	-1.5962 	 1.2782 	 -1.4798 	 
8.91	1421.0359	-141.3715	1222.8585	0.7055 	 0.0812 	 0.6926 	 -0.1266 	-1.6006 	 1.2753 	 -1.4760 	 
8.92	1425.0783	-142.1394	1222.7078	0.7043 	 0.0823 	 0.6934 	 -0.1282 	-1.5899 	 1.2716 	 -1.4860 	 
8.93	1428.9497	-143.5254	1222.2676	0.7055 	 0.0844 	 0.6919 	 -0.1285 	-1.6031 	 1.2679 	 -1.4753 	 
8.94	1432.9467	-144.5236	1222.164	0.7057 	 0.0854 	 0.6913 	 -0.1294 	-1.6064 	 1.2651 	 -1.4722 	 
8.95	1436.8564	-145.4086	1222.2119	0.7049 	 0.0856 	 0.6920 	 -0.1300 	-1.5990 	 1.2642 	 -1.4791 	 
8.96	1440.6887	-146.4286	1222.275	0.7051 	 0.0865 	 0.6917 	 -0.1297 	-1.6017 	 1.2633 	 -1.4780 	 
8.97	1444.5643	-147.5109	1222.4888	0.7058 	 0.0869 	 0.6911 	 -0.1288 	-1.6088 	 1.2638 	 -1.4728 	 
8.98	1448.568	-148.1198	1222.7912	0.7051 	 0.0869 	 0.6918 	 -0.1291 	-1.6024 	 1.2635 	 -1.4787 	 
8.99	1452.588	-148.836	1223.0392	0.7052 	 0.0876 	 0.6917 	 -0.1289 	-1.6038 	 1.2628 	 -1.4787 	 
9	1456.5552	-149.8762	1223.1931	0.7056 	 0.0887 	 0.6912 	 -0.1287 	-1.6083 	 1.2614 	 -1.4760 	 
9.01	1460.6892	-150.7258	1223.3907	0.7052 	 0.0896 	 0.6914 	 -0.1290 	-1.6053 	 1.2597 	 -1.4798 	 
9.02	1464.9787	-151.3145	1223.6307	0.7051 	 0.0908 	 0.6913 	 -0.1290 	-1.6062 	 1.2580 	 -1.4807 	 
9.03	1469.1158	-152.4422	1223.6982	0.7056 	 0.0926 	 0.6907 	 -0.1288 	-1.6121 	 1.2557 	 -1.4775 	 
9.04	1473.4715	-153.3062	1224.0253	0.7053 	 0.0940 	 0.6907 	 -0.1290 	-1.6110 	 1.2535 	 -1.4805 	 
9.05	1477.7849	-154.3949	1224.3139	0.7056 	 0.0954 	 0.6903 	 -0.1284 	-1.6154 	 1.2522 	 -1.4790 	 
9.06	1482.175	-155.3439	1224.6061	0.7057 	 0.0966 	 0.6902 	 -0.1278 	-1.6175 	 1.2514 	 -1.4794 	 
9.07	1486.4704	-156.4897	1224.9056	0.7050 	 0.0979 	 0.6906 	 -0.1282 	-1.6131 	 1.2489 	 -1.4851 	 
9.08	1490.7972	-157.8153	1225.2913	0.7053 	 0.0998 	 0.6900 	 -0.1284 	-1.6170 	 1.2458 	 -1.4836 	 
9.09	1495.1746	-158.8654	1225.7181	0.7052 	 0.1021 	 0.6897 	 -0.1289 	-1.6186 	 1.2419 	 -1.4847 	 
9.1	1499.4119	-160.0583	1226.0569	0.7051 	 0.1029 	 0.6897 	 -0.1288 	-1.6187 	 1.2409 	 -1.4858 	 
9.11	1503.4156	-161.4725	1226.3756	0.7053 	 0.1038 	 0.6893 	 -0.1290 	-1.6209 	 1.2392 	 -1.4845 	 
9.12	1507.5487	-162.5418	1226.8451	0.7059 	 0.1053 	 0.6886 	 -0.1286 	-1.6279 	 1.2376 	 -1.4803 	 
9.13	1511.5975	-163.7198	1227.2526	0.7059 	 0.1063 	 0.6883 	 -0.1285 	-1.6297 	 1.2361 	 -1.4801 	 
9.14	1515.3931	-165.2561	1227.5214	0.7056 	 0.1066 	 0.6885 	 -0.1292 	-1.6268 	 1.2349 	 -1.4824 	 
9.15	1519.4769	-166.088	1228.0849	0.7064 	 0.1086 	 0.6874 	 -0.1292 	-1.6356 	 1.2317 	 -1.4765 	 
9.16	1523.2837	-167.2785	1228.4741	0.7071 	 0.1102 	 0.6863 	 -0.1294 	-1.6436 	 1.2290 	 -1.4704 	 
9.17	1527.005	-168.618	1228.8255	0.7066 	 0.1105 	 0.6866 	 -0.1310 	-1.6389 	 1.2264 	 -1.4733 	 
9.18	1530.7832	-169.7534	1229.2464	0.7073 	 0.1110 	 0.6856 	 -0.1316 	-1.6454 	 1.2246 	 -1.4666 	 
9.19	1534.5547	-170.6342	1229.7249	0.7083 	 0.1135 	 0.6841 	 -0.1322 	-1.6553 	 1.2198 	 -1.4593 	 
9.2	1538.2751	-171.6025	1230.1416	0.7080 	 0.1147 	 0.6840 	 -0.1333 	-1.6539 	 1.2166 	 -1.4609 	 
9.21	1541.6207	-173.0456	1230.4264	0.7079 	 0.1151 	 0.6838 	 -0.1345 	-1.6532 	 1.2142 	 -1.4605 	 
9.22	1545.1902	-173.8167	1230.8895	0.7075 	 0.1157 	 0.6839 	 -0.1357 	-1.6501 	 1.2117 	 -1.4627 	 
9.23	1548.594	-174.8719	1231.2838	0.7083 	 0.1169 	 0.6828 	 -0.1359 	-1.6578 	 1.2095 	 -1.4566 	 
9.24	1551.8636	-175.8465	1231.6346	0.7089 	 0.1170 	 0.6820 	 -0.1366 	-1.6620 	 1.2082 	 -1.4513 	 
9.25	1555.0189	-176.8477	1232.0374	0.7091 	 0.1165 	 0.6816 	 -0.1377 	-1.6633 	 1.2073 	 -1.4478 	 
9.26	1558.0841	-177.5913	1232.377	0.7093 	 0.1165 	 0.6812 	 -0.1387 	-1.6644 	 1.2056 	 -1.4453 	 
9.27	1561.0516	-178.3844	1232.6577	0.7095 	 0.1162 	 0.6809 	 -0.1395 	-1.6656 	 1.2049 	 -1.4424 	 
9.28	1563.995	-179.2015	1232.9752	0.7103 	 0.1154 	 0.6801 	 -0.1399 	-1.6711 	 1.2053 	 -1.4353 	 
9.29	1566.7045	-180.1534	1233.2891	0.7110 	 0.1150 	 0.6793 	 -0.1407 	-1.6758 	 1.2043 	 -1.4289 	 
9.3	1569.5438	-180.7957	1233.6559	0.7114 	 0.1146 	 0.6789 	 -0.1409 	-1.6782 	 1.2045 	 -1.4255 	 
9.31	1572.14	-181.6263	1233.904	0.7120 	 0.1133 	 0.6784 	 -0.1412 	-1.6820 	 1.2058 	 -1.4194 	 
9.32	1574.7587	-182.4045	1234.1201	0.7123 	 0.1117 	 0.6784 	 -0.1415 	-1.6823 	 1.2076 	 -1.4164 	 
9.33	1577.3622	-183.0933	1234.374	0.7128 	 0.1120 	 0.6775 	 -0.1426 	-1.6864 	 1.2053 	 -1.4111 	 
9.34	1580.0687	-183.561	1234.7859	0.7131 	 0.1114 	 0.6772 	 -0.1431 	-1.6883 	 1.2051 	 -1.4077 	 
9.35	1582.4428	-184.4183	1235.0449	0.7137 	 0.1097 	 0.6769 	 -0.1432 	-1.6912 	 1.2074 	 -1.4023 	 
9.36	1584.8927	-185.2451	1235.3301	0.7138 	 0.1093 	 0.6765 	 -0.1443 	-1.6917 	 1.2063 	 -1.3995 	 
9.37	1587.3018	-186.0871	1235.6983	0.7146 	 0.1080 	 0.6758 	 -0.1449 	-1.6968 	 1.2069 	 -1.3918 	 
9.38	1589.6247	-186.7926	1236.0217	0.7148 	 0.1071 	 0.6756 	 -0.1454 	-1.6971 	 1.2074 	 -1.3896 	 
9.39	1591.9756	-187.4949	1236.4819	0.7154 	 0.1072 	 0.6747 	 -0.1467 	-1.7010 	 1.2051 	 -1.3836 	 
9.4	1594.1653	-188.6928	1236.8545	0.7157 	 0.1054 	 0.6744 	 -0.1479 	-1.7018 	 1.2059 	 -1.3788 	 
9.41	1596.2477	-189.6501	1237.2153	0.7160 	 0.1041 	 0.6741 	 -0.1487 	-1.7027 	 1.2063 	 -1.3748 	 
9.42	1598.4981	-190.6587	1237.5964	0.7169 	 0.1040 	 0.6729 	 -0.1498 	-1.7095 	 1.2046 	 -1.3661 	 
9.43	1600.6864	-191.6689	1238.0174	0.7174 	 0.1050 	 0.6719 	 -0.1511 	-1.7136 	 1.2008 	 -1.3618 	 
9.44	1602.7356	-192.9815	1238.3554	0.7172 	 0.1044 	 0.6717 	 -0.1532 	-1.7106 	 1.1988 	 -1.3607 	 
9.45	1604.8836	-194.4345	1238.6966	0.7182 	 0.1041 	 0.6704 	 -0.1548 	-1.7169 	 1.1963 	 -1.3516 	 
9.46	1607.1311	-195.6608	1239.2372	0.7170 	 0.1043 	 0.6708 	 -0.1583 	-1.7063 	 1.1915 	 -1.3575 	 
9.47	1609.2997	-197.2044	1239.7289	0.7185 	 0.1050 	 0.6686 	 -0.1603 	-1.7170 	 1.1867 	 -1.3448 	 
9.48	1611.4153	-198.8783	1240.0871	0.7184 	 0.1062 	 0.6679 	 -0.1625 	-1.7159 	 1.1816 	 -1.3445 	 
9.49	1613.5548	-200.6967	1240.6024	0.7184 	 0.1062 	 0.6672 	 -0.1657 	-1.7142 	 1.1769 	 -1.3415 	 
9.5	1615.9409	-202.4779	1241.2356	0.7189 	 0.1072 	 0.6657 	 -0.1688 	-1.7167 	 1.1706 	 -1.3361 	 
9.51	1618.1159	-204.633	1241.7415	0.7188 	 0.1098 	 0.6647 	 -0.1719 	-1.7159 	 1.1624 	 -1.3360 	 
9.52	1620.5232	-206.6205	1242.2932	0.7187 	 0.1100 	 0.6640 	 -0.1744 	-1.7142 	 1.1584 	 -1.3343 	 
9.53	1623.0085	-208.5299	1242.8658	0.7190 	 0.1108 	 0.6629 	 -0.1771 	-1.7153 	 1.1530 	 -1.3304 	 
9.55	1627.4549	-213.2086	1243.843	0.7187 	 0.1135 	 0.6609 	 -0.1840 	-1.7116 	 1.1388 	 -1.3279 	 
9.56	1630.0031	-215.2479	1244.4364	0.7184 	 0.1146 	 0.6601 	 -0.1873 	-1.7088 	 1.1326 	 -1.3274 	 
9.57	1632.3765	-217.3816	1245.0516	0.7191 	 0.1161 	 0.6583 	 -0.1900 	-1.7131 	 1.1257 	 -1.3214 	 
9.58	1634.6628	-219.6154	1245.5738	0.7186 	 0.1168 	 0.6578 	 -0.1929 	-1.7095 	 1.1208 	 -1.3217 	 
9.59	1637.047	-221.6261	1246.054	0.7183 	 0.1186 	 0.6569 	 -0.1962 	-1.7068 	 1.1133 	 -1.3220 	 
9.6	1639.4415	-223.5309	1246.5408	0.7194 	 0.1198 	 0.6548 	 -0.1983 	-1.7138 	 1.1076 	 -1.3135 	 
9.61	1641.5468	-225.7237	1246.9714	0.7182 	 0.1190 	 0.6554 	 -0.2012 	-1.7045 	 1.1051 	 -1.3175 	 
9.63	1646.2184	-229.1785	1247.7233	0.7184 	 0.1211 	 0.6531 	 -0.2066 	-1.7050 	 1.0937 	 -1.3121 	 
9.64	1648.3042	-231.1484	1248.0072	0.7169 	 0.1213 	 0.6536 	 -0.2101 	-1.6948 	 1.0890 	 -1.3174 	 
9.65	1650.5146	-232.8954	1248.448	0.7179 	 0.1204 	 0.6522 	 -0.2117 	-1.6994 	 1.0874 	 -1.3092 	 
9.66	1652.8202	-234.2007	1249.0572	0.7175 	 0.1225 	 0.6512 	 -0.2148 	-1.6976 	 1.0796 	 -1.3093 	 
9.67	1654.752	-235.9328	1249.3696	0.7159 	 0.1213 	 0.6519 	 -0.2185 	-1.6859 	 1.0768 	 -1.3138 	 
9.68	1657.0549	-237.1515	1249.7502	0.7165 	 0.1222 	 0.6508 	 -0.2196 	-1.6895 	 1.0735 	 -1.3099 	 
9.69	1658.8807	-238.66	1249.9762	0.7170 	 0.1232 	 0.6494 	 -0.2214 	-1.6928 	 1.0689 	 -1.3052 	 
9.7	1660.9211	-239.9436	1250.3402	0.7175 	 0.1228 	 0.6483 	 -0.2231 	-1.6949 	 1.0666 	 -1.3002 	 
9.71	1662.9122	-241.1142	1250.7516	0.7152 	 0.1232 	 0.6495 	 -0.2268 	-1.6807 	 1.0617 	 -1.3094 	 
9.72	1664.8252	-242.2522	1250.9983	0.7163 	 0.1220 	 0.6483 	 -0.2277 	-1.6855 	 1.0615 	 -1.3014 	 
9.73	1666.5236	-243.5538	1251.1928	0.7162 	 0.1232 	 0.6476 	 -0.2293 	-1.6855 	 1.0573 	 -1.3009 	 
9.74	1668.2018	-244.7031	1251.4196	0.7169 	 0.1222 	 0.6466 	 -0.2303 	-1.6887 	 1.0569 	 -1.2947 	 
9.75	1670.1808	-245.4141	1251.7089	0.7160 	 0.1220 	 0.6472 	 -0.2316 	-1.6827 	 1.0558 	 -1.2985 	 
9.76	1671.7986	-246.2478	1251.846	0.7153 	 0.1215 	 0.6474 	 -0.2331 	-1.6782 	 1.0544 	 -1.2999 	 
9.77	1673.2629	-247.1388	1251.9422	0.7153 	 0.1225 	 0.6469 	 -0.2342 	-1.6784 	 1.0513 	 -1.2997 	 
9.78	1674.9372	-247.8794	1252.0815	0.7152 	 0.1214 	 0.6470 	 -0.2348 	-1.6771 	 1.0522 	 -1.2984 	 
9.79	1676.5378	-248.2462	1252.2435	0.7162 	 0.1193 	 0.6466 	 -0.2338 	-1.6817 	 1.0563 	 -1.2923 	 
9.8	1677.7982	-249.1739	1252.077	0.7140 	 0.1193 	 0.6484 	 -0.2356 	-1.6686 	 1.0546 	 -1.3027 	 
9.81	1678.8901	-250.0724	1251.8247	0.7148 	 0.1169 	 0.6484 	 -0.2346 	-1.6712 	 1.0595 	 -1.2981 	 
9.82	1680.1325	-250.376	1251.7492	0.7145 	 0.1163 	 0.6488 	 -0.2345 	-1.6693 	 1.0606 	 -1.2993 	 
9.83	1681.7569	-250.4576	1251.7	0.7151 	 0.1159 	 0.6486 	 -0.2335 	-1.6726 	 1.0623 	 -1.2968 	 
9.84	1682.8295	-250.8297	1251.4151	0.7147 	 0.1147 	 0.6495 	 -0.2328 	-1.6701 	 1.0654 	 -1.2989 	 
9.85	1683.7708	-251.0771	1251.1137	0.7146 	 0.1134 	 0.6501 	 -0.2320 	-1.6688 	 1.0687 	 -1.2995 	 
9.86	1684.8377	-251.0966	1250.8646	0.7143 	 0.1127 	 0.6511 	 -0.2307 	-1.6665 	 1.0718 	 -1.3027 	 
9.87	1686.0605	-250.9805	1250.6333	0.7130 	 0.1114 	 0.6529 	 -0.2301 	-1.6585 	 1.0754 	 -1.3098 	 
9.88	1687.1669	-250.9733	1250.2329	0.7129 	 0.1097 	 0.6539 	 -0.2285 	-1.6569 	 1.0803 	 -1.3113 	 
9.89	1688.0733	-250.9237	1249.8521	0.7135 	 0.1076 	 0.6542 	 -0.2265 	-1.6599 	 1.0861 	 -1.3082 	 
9.9	1688.9382	-250.8142	1249.494	0.7123 	 0.1065 	 0.6561 	 -0.2253 	-1.6520 	 1.0903 	 -1.3163 	 
9.91	1689.9578	-250.761	1249.1773	0.7112 	 0.1052 	 0.6579 	 -0.2243 	-1.6443 	 1.0942 	 -1.3238 	 
9.92	1690.7686	-250.8669	1248.7896	0.7111 	 0.1031 	 0.6590 	 -0.2223 	-1.6430 	 1.1003 	 -1.3251 	 
9.93	1691.6935	-250.8168	1248.5059	0.7108 	 0.1010 	 0.6603 	 -0.2204 	-1.6398 	 1.1066 	 -1.3280 	 
9.94	1692.5494	-250.7959	1248.1123	0.7109 	 0.0992 	 0.6611 	 -0.2185 	-1.6393 	 1.1121 	 -1.3287 	 
9.95	1693.5287	-250.6229	1247.7842	0.7102 	 0.0985 	 0.6625 	 -0.2170 	-1.6347 	 1.1156 	 -1.3346 	 
9.96	1694.4249	-250.5508	1247.3716	0.7092 	 0.0984 	 0.6638 	 -0.2164 	-1.6282 	 1.1172 	 -1.3419 	 
9.97	1695.5362	-250.3762	1246.9044	0.7083 	 0.0971 	 0.6654 	 -0.2149 	-1.6218 	 1.1217 	 -1.3488 	 
9.98	1696.3691	-250.3271	1246.2919	0.7080 	 0.0952 	 0.6665 	 -0.2133 	-1.6190 	 1.1269 	 -1.3513 	 
