Tracker Experiment Results 03-Nov-2014
LEFT_FOOT
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
5.59	749.2373	86.1771	83.2129	0.6831 	 -0.3651 	 0.5478 	 0.3163 	1.8064 	 0.5438 	 1.4144 	 
5.6	749.2278	86.2308	83.1885	0.6830 	 -0.3650 	 0.5479 	 0.3164 	1.8060 	 0.5439 	 1.4145 	 
5.61	749.238	86.2533	83.1897	0.6831 	 -0.3649 	 0.5479 	 0.3163 	1.8061 	 0.5442 	 1.4145 	 
5.62	749.2503	86.2417	83.1864	0.6834 	 -0.3655 	 0.5471 	 0.3162 	1.8082 	 0.5429 	 1.4135 	 
5.63	749.2392	86.2266	83.2723	0.6838 	 -0.3655 	 0.5466 	 0.3163 	1.8094 	 0.5426 	 1.4121 	 
5.64	749.2875	86.2285	83.2892	0.6837 	 -0.3655 	 0.5467 	 0.3163 	1.8090 	 0.5426 	 1.4124 	 
5.65	749.3018	86.2109	83.3402	0.6841 	 -0.3656 	 0.5461 	 0.3165 	1.8103 	 0.5418 	 1.4112 	 
5.66	749.3202	86.2109	83.348	0.6841 	 -0.3655 	 0.5462 	 0.3164 	1.8102 	 0.5421 	 1.4111 	 
5.67	749.3344	86.2006	83.4054	0.6844 	 -0.3658 	 0.5456 	 0.3163 	1.8118 	 0.5416 	 1.4103 	 
5.68	749.3474	86.1731	83.4386	0.6848 	 -0.3662 	 0.5449 	 0.3164 	1.8135 	 0.5405 	 1.4090 	 
5.69	749.3795	86.1846	83.4373	0.6844 	 -0.3656 	 0.5458 	 0.3163 	1.8114 	 0.5420 	 1.4103 	 
5.7	749.3926	86.1584	83.4972	0.6847 	 -0.3655 	 0.5454 	 0.3164 	1.8121 	 0.5417 	 1.4093 	 
5.71	749.6412	86.0129	83.2678	0.6794 	 -0.3591 	 0.5565 	 0.3159 	1.7860 	 0.5578 	 1.4255 	 
5.72	749.4359	86.109	83.5121	0.6848 	 -0.3657 	 0.5451 	 0.3166 	1.8127 	 0.5410 	 1.4088 	 
5.73	749.4607	86.0587	83.5525	0.6846 	 -0.3651 	 0.5457 	 0.3167 	1.8111 	 0.5420 	 1.4092 	 
5.74	749.1984	87.0787	83.8062	0.6758 	 -0.3596 	 0.5563 	 0.3233 	1.7735 	 0.5461 	 1.4270 	 
5.75	749.4793	86.0674	83.5741	0.6844 	 -0.3645 	 0.5463 	 0.3168 	1.8096 	 0.5430 	 1.4096 	 
5.76	749.7397	85.9073	83.3127	0.6798 	 -0.3593 	 0.5558 	 0.3160 	1.7875 	 0.5569 	 1.4242 	 
5.77	749.5279	86.0139	83.5531	0.6846 	 -0.3650 	 0.5456 	 0.3168 	1.8112 	 0.5419 	 1.4088 	 
5.78	749.5492	85.9492	83.5683	0.6842 	 -0.3640 	 0.5468 	 0.3168 	1.8082 	 0.5441 	 1.4100 	 
5.79	749.5531	85.9487	83.5794	0.6844 	 -0.3641 	 0.5465 	 0.3169 	1.8088 	 0.5436 	 1.4094 	 
5.8	749.7744	85.8476	83.319	0.6802 	 -0.3593 	 0.5553 	 0.3159 	1.7888 	 0.5568 	 1.4229 	 
5.81	749.7839	85.821	83.3379	0.6803 	 -0.3592 	 0.5552 	 0.3160 	1.7889 	 0.5568 	 1.4227 	 
5.82	749.802	85.811	83.3424	0.6804 	 -0.3593 	 0.5551 	 0.3160 	1.7893 	 0.5566 	 1.4224 	 
5.83	749.6174	85.8477	83.6249	0.6843 	 -0.3635 	 0.5468 	 0.3172 	1.8076 	 0.5442 	 1.4091 	 
5.84	749.6467	85.8285	83.6427	0.6845 	 -0.3636 	 0.5465 	 0.3171 	1.8086 	 0.5441 	 1.4086 	 
5.85	749.8676	85.7294	83.422	0.6807 	 -0.3593 	 0.5546 	 0.3160 	1.7904 	 0.5562 	 1.4212 	 
5.86	749.7092	85.7568	83.7623	0.6842 	 -0.3623 	 0.5476 	 0.3173 	1.8056 	 0.5462 	 1.4089 	 
5.87	749.7427	85.7105	83.8232	0.6844 	 -0.3623 	 0.5473 	 0.3175 	1.8063 	 0.5457 	 1.4081 	 
5.88	749.8144	85.8171	83.8952	0.6918 	 -0.3576 	 0.5423 	 0.3155 	1.8235 	 0.5523 	 1.3864 	 
5.89	749.9986	85.7327	83.7461	0.6896 	 -0.3553 	 0.5475 	 0.3139 	1.8135 	 0.5609 	 1.3950 	 
5.9	749.9339	85.6029	84.0588	0.6933 	 -0.3578 	 0.5405 	 0.3149 	1.8289 	 0.5517 	 1.3822 	 
5.91	750.1867	85.4622	83.8897	0.6916 	 -0.3561 	 0.5452 	 0.3126 	1.8215 	 0.5604 	 1.3904 	 
5.92	750.1533	85.3046	84.2511	0.6937 	 -0.3567 	 0.5409 	 0.3146 	1.8287 	 0.5540 	 1.3811 	 
5.93	750.2315	85.1253	84.3928	0.6948 	 -0.3569 	 0.5397 	 0.3141 	1.8327 	 0.5536 	 1.3782 	 
5.94	750.1206	86.0889	84.8322	0.6869 	 -0.3520 	 0.5489 	 0.3209 	1.7982 	 0.5565 	 1.3937 	 
5.95	750.2228	85.8707	84.9504	0.6881 	 -0.3527 	 0.5475 	 0.3199 	1.8036 	 0.5560 	 1.3912 	 
5.96	750.3249	85.7211	85.0619	0.6887 	 -0.3532 	 0.5467 	 0.3196 	1.8060 	 0.5552 	 1.3900 	 
5.97	750.4171	85.5997	85.2188	0.6892 	 -0.3538 	 0.5457 	 0.3194 	1.8087 	 0.5541 	 1.3885 	 
5.98	750.8167	84.0249	84.8247	0.7010 	 -0.3617 	 0.5309 	 0.3097 	1.8611 	 0.5473 	 1.3648 	 
5.99	750.9244	83.9057	85.0082	0.7009 	 -0.3618 	 0.5308 	 0.3100 	1.8609 	 0.5466 	 1.3648 	 
6	751.0454	83.8886	85.1804	0.7010 	 -0.3618 	 0.5308 	 0.3099 	1.8611 	 0.5467 	 1.3648 	 
6.01	751.1722	83.8155	85.3255	0.7015 	 -0.3626 	 0.5296 	 0.3096 	1.8642 	 0.5452 	 1.3635 	 
6.02	750.9167	84.0745	85.098	0.6964 	 -0.3614 	 0.5360 	 0.3117 	1.8450 	 0.5483 	 1.3773 	 
6.03	751.0517	84.0011	85.1819	0.6968 	 -0.3618 	 0.5355 	 0.3112 	1.8471 	 0.5482 	 1.3765 	 
6.04	751.16	83.9126	85.2444	0.6967 	 -0.3617 	 0.5354 	 0.3116 	1.8467 	 0.5475 	 1.3762 	 
6.05	751.1798	84.1607	85.7878	0.6947 	 -0.3606 	 0.5393 	 0.3107 	1.8387 	 0.5530 	 1.3838 	 
6.06	751.7192	84.1296	86.4922	0.6980 	 -0.3598 	 0.5361 	 0.3099 	1.8484 	 0.5531 	 1.3739 	 
6.07	751.8773	83.9886	86.7869	0.6983 	 -0.3607 	 0.5353 	 0.3094 	1.8510 	 0.5520 	 1.3738 	 
6.08	752.0184	83.9037	86.9734	0.6990 	 -0.3612 	 0.5345 	 0.3087 	1.8540 	 0.5518 	 1.3726 	 
6.09	752.1834	83.7062	87.2034	0.7000 	 -0.3616 	 0.5335 	 0.3077 	1.8583 	 0.5520 	 1.3707 	 
6.1	752.575	82.594	86.5598	0.7079 	 -0.3682 	 0.5194 	 0.3058 	1.8943 	 0.5354 	 1.3489 	 
6.11	752.7624	82.3213	86.734	0.7087 	 -0.3690 	 0.5180 	 0.3053 	1.8982 	 0.5339 	 1.3471 	 
6.12	752.9782	82.0099	86.9174	0.7100 	 -0.3704 	 0.5158 	 0.3045 	1.9047 	 0.5315 	 1.3444 	 
6.13	753.1615	81.7931	87.0852	0.7115 	 -0.3720 	 0.5130 	 0.3036 	1.9124 	 0.5285 	 1.3408 	 
6.14	753.4111	81.412	87.2508	0.7132 	 -0.3735 	 0.5102 	 0.3026 	1.9203 	 0.5256 	 1.3370 	 
6.15	753.6537	81.13	87.4253	0.7151 	 -0.3750 	 0.5068 	 0.3018 	1.9291 	 0.5219 	 1.3322 	 
6.16	753.9153	80.8348	87.671	0.7171 	 -0.3753 	 0.5046 	 0.3005 	1.9367 	 0.5215 	 1.3272 	 
6.17	754.1859	80.635	87.9832	0.7171 	 -0.3735 	 0.5059 	 0.3006 	1.9340 	 0.5247 	 1.3266 	 
6.18	754.4596	80.396	88.2515	0.7181 	 -0.3734 	 0.5046 	 0.3005 	1.9371 	 0.5240 	 1.3237 	 
6.19	754.7538	80.2184	88.6022	0.7180 	 -0.3721 	 0.5055 	 0.3008 	1.9349 	 0.5259 	 1.3230 	 
6.2	755.0144	79.9904	88.9478	0.7179 	 -0.3713 	 0.5059 	 0.3012 	1.9335 	 0.5268 	 1.3227 	 
6.21	755.3444	79.7259	89.3232	0.7184 	 -0.3709 	 0.5057 	 0.3010 	1.9343 	 0.5275 	 1.3213 	 
6.22	755.6664	79.6222	89.8197	0.7197 	 -0.3720 	 0.5030 	 0.3010 	1.9402 	 0.5236 	 1.3174 	 
6.23	755.8825	80.1006	90.73	0.7146 	 -0.3663 	 0.5125 	 0.3040 	1.9143 	 0.5350 	 1.3288 	 
6.24	756.4687	78.617	90.7867	0.7230 	 -0.3741 	 0.4973 	 0.3001 	1.9543 	 0.5174 	 1.3084 	 
6.25	756.9582	78.2273	91.4153	0.7253 	 -0.3750 	 0.4943 	 0.2985 	1.9639 	 0.5157 	 1.3031 	 
6.26	757.3023	78.8968	92.4519	0.7202 	 -0.3670 	 0.5061 	 0.3007 	1.9350 	 0.5332 	 1.3146 	 
6.27	757.7612	78.6055	93.1272	0.7216 	 -0.3673 	 0.5054 	 0.2984 	1.9408 	 0.5355 	 1.3129 	 
6.28	758.0949	78.2204	93.9511	0.7239 	 -0.3664 	 0.5028 	 0.2981 	1.9476 	 0.5346 	 1.3052 	 
6.29	758.3574	77.6742	94.6214	0.7261 	 -0.3651 	 0.5013 	 0.2969 	1.9537 	 0.5365 	 1.2989 	 
6.3	758.7747	75.2584	94.0929	0.7399 	 -0.3731 	 0.4784 	 0.2906 	2.0138 	 0.5135 	 1.2631 	 
6.31	758.809	73.8399	94.5867	0.7437 	 -0.3714 	 0.4751 	 0.2887 	2.0250 	 0.5146 	 1.2521 	 
6.32	759.1394	71.9628	95.3509	0.7422 	 -0.3613 	 0.4842 	 0.2902 	2.0057 	 0.5341 	 1.2517 	 
6.33	759.5096	69.7203	95.8074	0.7424 	 -0.3536 	 0.4907 	 0.2880 	1.9978 	 0.5526 	 1.2501 	 
6.34	759.709	67.134	96.3777	0.7467 	 -0.3482 	 0.4878 	 0.2886 	2.0052 	 0.5555 	 1.2329 	 
6.35	760.0788	64.5712	97.0749	0.7551 	 -0.3485 	 0.4779 	 0.2828 	2.0377 	 0.5523 	 1.2103 	 
6.36	760.1147	63.0288	98.3648	0.7465 	 -0.3258 	 0.5065 	 0.2829 	1.9805 	 0.6089 	 1.2295 	 
6.37	760.4128	59.634	99.2377	0.7577 	 -0.3245 	 0.4913 	 0.2815 	2.0194 	 0.5966 	 1.1910 	 
6.38	761.0129	56.3336	99.8086	0.7655 	 -0.3224 	 0.4841 	 0.2752 	2.0488 	 0.5989 	 1.1683 	 
6.39	761.0999	53.6208	100.9561	0.7582 	 -0.3036 	 0.5070 	 0.2754 	2.0024 	 0.6455 	 1.1837 	 
6.4	762.372	49.5037	101.2605	0.7669 	 -0.2966 	 0.5025 	 0.2672 	2.0325 	 0.6590 	 1.1554 	 
6.41	762.7807	46.2105	102.7303	0.7614 	 -0.2776 	 0.5213 	 0.2674 	1.9939 	 0.7015 	 1.1637 	 
6.42	763.4416	42.9584	103.7369	0.7620 	 -0.2638 	 0.5293 	 0.2638 	1.9861 	 0.7308 	 1.1555 	 
6.43	764.347	38.47	103.9626	0.7700 	 -0.2567 	 0.5260 	 0.2541 	2.0183 	 0.7472 	 1.1273 	 
6.44	765.6658	33.5427	104.2333	0.7773 	 -0.2497 	 0.5221 	 0.2465 	2.0483 	 0.7597 	 1.0982 	 
6.45	766.6341	29.5875	105.0042	0.7772 	 -0.2333 	 0.5334 	 0.2388 	2.0432 	 0.8005 	 1.0901 	 
6.46	767.8159	25.2772	105.8299	0.7780 	 -0.2197 	 0.5409 	 0.2322 	2.0445 	 0.8324 	 1.0780 	 
6.47	769.7619	20.1907	106.0808	0.7897 	 -0.2179 	 0.5271 	 0.2258 	2.0993 	 0.8243 	 1.0303 	 
6.48	771.388	15.9334	106.5564	0.7959 	 -0.2069 	 0.5262 	 0.2167 	2.1304 	 0.8449 	 0.9964 	 
6.49	773.1274	11.2294	107.3823	0.7982 	 -0.1955 	 0.5289 	 0.2122 	2.1419 	 0.8653 	 0.9745 	 
6.5	774.8589	6.8732	108.1274	0.7992 	 -0.1788 	 0.5369 	 0.2028 	2.1550 	 0.9038 	 0.9507 	 
6.51	776.7143	2.4056	108.9163	0.7979 	 -0.1653 	 0.5450 	 0.1974 	2.1558 	 0.9347 	 0.9379 	 
6.52	778.8463	-1.9177	109.6514	0.8049 	 -0.1554 	 0.5409 	 0.1881 	2.2018 	 0.9480 	 0.8911 	 
6.53	781.5366	-6.698	110.0401	0.8121 	 -0.1487 	 0.5334 	 0.1841 	2.2416 	 0.9468 	 0.8472 	 
6.54	783.7278	-10.6747	110.5744	0.8154 	 -0.1374 	 0.5333 	 0.1785 	2.2693 	 0.9624 	 0.8113 	 
6.55	786.0876	-14.5801	111.5947	0.8155 	 -0.1266 	 0.5383 	 0.1708 	2.2883 	 0.9876 	 0.7879 	 
6.56	788.1138	-17.829	112.5957	0.8120 	 -0.1127 	 0.5479 	 0.1666 	2.2886 	 1.0203 	 0.7737 	 
6.57	790.8553	-21.4396	113.6159	0.8136 	 -0.1017 	 0.5498 	 0.1597 	2.3182 	 1.0394 	 0.7384 	 
6.58	793.2421	-24.5268	114.154	0.8193 	 -0.0961 	 0.5432 	 0.1564 	2.3568 	 1.0353 	 0.6963 	 
6.59	795.6532	-27.0976	115.0178	0.8184 	 -0.0872 	 0.5468 	 0.1536 	2.3675 	 1.0516 	 0.6768 	 
6.6	797.8208	-29.4752	116.1184	0.8187 	 -0.0761 	 0.5494 	 0.1489 	2.3926 	 1.0693 	 0.6427 	 
6.61	800.3591	-31.4033	117.323	0.8193 	 -0.0723 	 0.5491 	 0.1485 	2.4008 	 1.0721 	 0.6295 	 
6.62	802.6122	-33.6087	118.3687	0.8251 	 -0.0679 	 0.5417 	 0.1457 	2.4387 	 1.0635 	 0.5892 	 
6.63	805.0197	-34.9181	119.1177	0.8309 	 -0.0623 	 0.5338 	 0.1444 	2.4739 	 1.0532 	 0.5476 	 
6.64	806.7317	-35.5854	120.3229	0.8301 	 -0.0593 	 0.5352 	 0.1449 	2.4734 	 1.0581 	 0.5429 	 
6.65	807.9718	-35.6142	121.8674	0.8221 	 -0.0495 	 0.5486 	 0.1438 	2.4577 	 1.0926 	 0.5464 	 
6.66	809.1898	-35.9023	123.1476	0.8241 	 -0.0453 	 0.5457 	 0.1452 	2.4689 	 1.0891 	 0.5271 	 
6.67	810.7111	-35.7058	124.4748	0.8270 	 -0.0415 	 0.5418 	 0.1440 	2.4902 	 1.0848 	 0.5019 	 
6.68	811.682	-35.2194	125.9603	0.8276 	 -0.0385 	 0.5411 	 0.1446 	2.4955 	 1.0852 	 0.4914 	 
6.69	812.2328	-34.6846	127.3994	0.8287 	 -0.0378 	 0.5388 	 0.1468 	2.4949 	 1.0798 	 0.4875 	 
6.7	813.01	-33.3675	128.8838	0.8266 	 -0.0366 	 0.5410 	 0.1505 	2.4787 	 1.0831 	 0.4967 	 
6.71	813.3883	-32.7347	130.3619	0.8287 	 -0.0362 	 0.5368 	 0.1544 	2.4768 	 1.0727 	 0.4921 	 
6.72	813.7628	-31.6398	131.8456	0.8317 	 -0.0365 	 0.5313 	 0.1569 	2.4814 	 1.0600 	 0.4840 	 
6.73	814.5234	-30.2349	132.896	0.8386 	 -0.0402 	 0.5181 	 0.1634 	2.4849 	 1.0272 	 0.4756 	 
6.74	814.1854	-27.8685	134.7097	0.8343 	 -0.0404 	 0.5241 	 0.1661 	2.4621 	 1.0375 	 0.4951 	 
6.75	813.8561	-25.5823	135.9835	0.8326 	 -0.0411 	 0.5249 	 0.1720 	2.4398 	 1.0351 	 0.5095 	 
6.76	813.8417	-23.1949	137.2412	0.8327 	 -0.0424 	 0.5234 	 0.1759 	2.4288 	 1.0288 	 0.5165 	 
6.77	814.3148	-20.9252	137.9485	0.8374 	 -0.0494 	 0.5123 	 0.1840 	2.4196 	 0.9969 	 0.5232 	 
6.78	814.3439	-17.5024	139.0663	0.8374 	 -0.0543 	 0.5098 	 0.1893 	2.4022 	 0.9851 	 0.5395 	 
6.79	814.1388	-13.8023	140.2834	0.8338 	 -0.0561 	 0.5149 	 0.1912 	2.3822 	 0.9921 	 0.5596 	 
6.8	814.3288	-9.9583	141.0468	0.8305 	 -0.0596 	 0.5178 	 0.1964 	2.3544 	 0.9912 	 0.5849 	 
6.81	814.6029	-5.3687	141.8558	0.8285 	 -0.0642 	 0.5189 	 0.2006 	2.3333 	 0.9864 	 0.6065 	 
6.82	815.2566	-0.65861	141.992	0.8290 	 -0.0732 	 0.5141 	 0.2076 	2.3136 	 0.9649 	 0.6285 	 
6.83	816.5763	3.9843	142.0696	0.8283 	 -0.0834 	 0.5101 	 0.2165 	2.2867 	 0.9422 	 0.6566 	 
6.84	817.6779	9.7235	142.2559	0.8252 	 -0.0910 	 0.5113 	 0.2220 	2.2599 	 0.9332 	 0.6862 	 
6.85	819.292	15.4559	142.3571	0.8205 	 -0.0999 	 0.5146 	 0.2280 	2.2259 	 0.9255 	 0.7244 	 
6.86	821.3333	21.7291	142.1782	0.8187 	 -0.1106 	 0.5126 	 0.2340 	2.2047 	 0.9067 	 0.7521 	 
6.87	823.7947	27.9776	141.7833	0.8183 	 -0.1249 	 0.5065 	 0.2413 	2.1884 	 0.8768 	 0.7779 	 
6.88	827.19	34.3205	140.987	0.8176 	 -0.1427 	 0.4980 	 0.2515 	2.1696 	 0.8368 	 0.8070 	 
6.89	829.9423	41.5512	141.2383	0.8145 	 -0.1590 	 0.4947 	 0.2581 	2.1492 	 0.8093 	 0.8413 	 
6.9	833.7814	48.1529	140.4062	0.8088 	 -0.1686 	 0.4980 	 0.2636 	2.1217 	 0.7989 	 0.8748 	 
6.91	837.3796	55.4398	140.3658	0.8007 	 -0.1783 	 0.5029 	 0.2722 	2.0829 	 0.7871 	 0.9148 	 
6.93	845.7138	69.4259	140.0122	0.7865 	 -0.1941 	 0.5129 	 0.2839 	2.0216 	 0.7707 	 0.9820 	 
6.94	850.8921	75.7671	139.0966	0.7952 	 -0.2268 	 0.4834 	 0.2872 	2.0689 	 0.6927 	 0.9783 	 
6.95	855.6403	82.8008	138.9088	0.7926 	 -0.2382 	 0.4811 	 0.2890 	2.0645 	 0.6751 	 0.9974 	 
6.96	860.6155	90.256	138.7674	0.7918 	 -0.2592 	 0.4683 	 0.2943 	2.0719 	 0.6299 	 1.0140 	 
6.97	865.7486	96.1705	138.7758	0.7870 	 -0.2647 	 0.4721 	 0.2962 	2.0574 	 0.6264 	 1.0341 	 
6.98	871.1763	102.8328	138.6284	0.7807 	 -0.2696 	 0.4780 	 0.2988 	2.0370 	 0.6252 	 1.0583 	 
6.99	876.6103	109.5018	138.8741	0.7801 	 -0.2786 	 0.4745 	 0.2978 	2.0430 	 0.6118 	 1.0681 	 
7	881.6864	116.8482	139.4145	0.7716 	 -0.2777 	 0.4890 	 0.2973 	2.0122 	 0.6304 	 1.0984 	 
7.01	887.7238	121.3819	138.93	0.7766 	 -0.2948 	 0.4711 	 0.2969 	2.0458 	 0.5903 	 1.0924 	 
7.02	893.2861	126.6948	138.7831	0.7751 	 -0.2961 	 0.4720 	 0.2980 	2.0410 	 0.5886 	 1.0975 	 
7.03	899.1817	132.6718	139.1904	0.7746 	 -0.3013 	 0.4720 	 0.2938 	2.0472 	 0.5874 	 1.1064 	 
7.04	905.0308	137.5952	139.3229	0.7746 	 -0.3047 	 0.4720 	 0.2904 	2.0525 	 0.5875 	 1.1119 	 
7.05	910.5416	142.8626	139.6484	0.7668 	 -0.2961 	 0.4899 	 0.2904 	2.0163 	 0.6179 	 1.1344 	 
7.06	916.4175	147.0931	139.7335	0.7682 	 -0.2992 	 0.4885 	 0.2858 	2.0274 	 0.6182 	 1.1355 	 
7.07	922.4953	151.7494	139.8173	0.7676 	 -0.3038 	 0.4881 	 0.2833 	2.0314 	 0.6154 	 1.1428 	 
7.08	928.5739	155.611	139.8141	0.7727 	 -0.3071 	 0.4822 	 0.2760 	2.0579 	 0.6134 	 1.1334 	 
7.09	934.7663	159.7507	140.0631	0.7713 	 -0.3047 	 0.4879 	 0.2725 	2.0527 	 0.6268 	 1.1400 	 
7.1	941.0927	163.5824	140.1334	0.7676 	 -0.2998 	 0.4978 	 0.2704 	2.0360 	 0.6461 	 1.1520 	 
7.11	947.6723	166.9295	140.1903	0.7686 	 -0.3011 	 0.4979 	 0.2659 	2.0440 	 0.6501 	 1.1533 	 
7.12	954.1635	169.9272	140.1503	0.7745 	 -0.3079 	 0.4879 	 0.2595 	2.0768 	 0.6384 	 1.1414 	 
7.13	960.9767	172.862	140.1323	0.7727 	 -0.3009 	 0.4974 	 0.2551 	2.0665 	 0.6626 	 1.1471 	 
7.14	967.8189	176.306	140.3472	0.7694 	 -0.2971 	 0.5048 	 0.2549 	2.0509 	 0.6756 	 1.1569 	 
7.15	974.9103	178.6616	140.1019	0.7757 	 -0.3031 	 0.4935 	 0.2508 	2.0832 	 0.6606 	 1.1406 	 
7.16	982.7162	180.3367	139.3953	0.7798 	 -0.3032 	 0.4895 	 0.2459 	2.1022 	 0.6615 	 1.1295 	 
7.17	990.2567	182.7024	139.171	0.7837 	 -0.3128 	 0.4783 	 0.2435 	2.1276 	 0.6400 	 1.1236 	 
7.18	997.6896	185.3683	139.5635	0.7701 	 -0.2946 	 0.5114 	 0.2419 	2.0612 	 0.7014 	 1.1626 	 
7.19	1005.5605	187.707	138.9743	0.7779 	 -0.3095 	 0.4896 	 0.2436 	2.1032 	 0.6572 	 1.1423 	 
7.2	1013.705	189.3229	138.7234	0.7759 	 -0.3026 	 0.4985 	 0.2407 	2.0915 	 0.6788 	 1.1471 	 
7.21	1022.0833	191.1616	138.1086	0.7823 	 -0.3172 	 0.4813 	 0.2361 	2.1332 	 0.6476 	 1.1366 	 
7.22	1030.2053	193.421	138.546	0.7638 	 -0.2934 	 0.5236 	 0.2374 	2.0392 	 0.7215 	 1.1892 	 
7.23	1039.0162	194.644	137.9603	0.7709 	 -0.3066 	 0.5055 	 0.2373 	2.0791 	 0.6865 	 1.1711 	 
7.24	1047.9973	196.3096	137.2617	0.7739 	 -0.3172 	 0.4939 	 0.2377 	2.1009 	 0.6607 	 1.1660 	 
7.25	1057.144	197.4372	136.8225	0.7681 	 -0.3138 	 0.5043 	 0.2392 	2.0744 	 0.6746 	 1.1844 	 
7.26	1066.2824	198.8211	136.6894	0.7678 	 -0.3147 	 0.5064 	 0.2347 	2.0776 	 0.6814 	 1.1895 	 
7.27	1075.5697	200.5139	136.2924	0.7650 	 -0.3227 	 0.5046 	 0.2366 	2.0744 	 0.6680 	 1.2027 	 
7.28	1085.279	200.9719	135.6853	0.7632 	 -0.3265 	 0.5038 	 0.2390 	2.0699 	 0.6598 	 1.2096 	 
7.29	1094.9763	201.8836	135.0109	0.7570 	 -0.3266 	 0.5117 	 0.2418 	2.0449 	 0.6646 	 1.2302 	 
7.3	1104.6631	202.9163	134.7366	0.7527 	 -0.3280 	 0.5170 	 0.2422 	2.0303 	 0.6679 	 1.2463 	 
7.31	1114.4744	203.633	134.253	0.7495 	 -0.3335 	 0.5174 	 0.2436 	2.0240 	 0.6599 	 1.2592 	 
7.32	1124.4899	204.1193	133.6901	0.7460 	 -0.3395 	 0.5170 	 0.2467 	2.0166 	 0.6484 	 1.2717 	 
7.33	1134.6161	204.617	133.1902	0.7423 	 -0.3448 	 0.5186 	 0.2471 	2.0095 	 0.6430 	 1.2868 	 
7.34	1144.7431	204.8061	132.6959	0.7384 	 -0.3476 	 0.5222 	 0.2474 	1.9986 	 0.6425 	 1.3016 	 
7.35	1154.8358	204.8346	132.0813	0.7332 	 -0.3513 	 0.5256 	 0.2506 	1.9827 	 0.6368 	 1.3186 	 
7.36	1164.678	204.6353	131.2612	0.7292 	 -0.3590 	 0.5252 	 0.2521 	1.9781 	 0.6249 	 1.3335 	 
7.37	1175.1494	204.3863	130.8242	0.7266 	 -0.3655 	 0.5224 	 0.2561 	1.9754 	 0.6089 	 1.3409 	 
7.38	1185.0533	202.6549	129.8104	0.7326 	 -0.3776 	 0.5076 	 0.2511 	2.0161 	 0.5873 	 1.3288 	 
7.39	1195.5067	202.3972	129.3736	0.7259 	 -0.3789 	 0.5167 	 0.2502 	1.9950 	 0.5949 	 1.3529 	 
7.4	1205.1563	204.004	130.3478	0.7121 	 -0.3740 	 0.5375 	 0.2532 	1.9387 	 0.6139 	 1.3956 	 
7.41	1215.2433	202.7382	129.7067	0.7056 	 -0.3772 	 0.5407 	 0.2596 	1.9182 	 0.6032 	 1.4114 	 
7.42	1225.1795	201.3931	129.1699	0.7003 	 -0.3813 	 0.5437 	 0.2619 	1.9052 	 0.5965 	 1.4278 	 
7.43	1235.0724	200.1795	128.592	0.6981 	 -0.3859 	 0.5444 	 0.2594 	1.9061 	 0.5942 	 1.4384 	 
7.44	1244.701	199.044	128.0337	0.6966 	 -0.3909 	 0.5429 	 0.2591 	1.9089 	 0.5870 	 1.4444 	 
7.45	1254.2018	197.3748	127.3444	0.6920 	 -0.3927 	 0.5456 	 0.2629 	1.8949 	 0.5807 	 1.4556 	 
7.46	1263.6896	195.4912	126.7724	0.6864 	 -0.3941 	 0.5501 	 0.2662 	1.8775 	 0.5769 	 1.4703 	 
7.47	1273.5436	191.9599	125.4718	0.6948 	 -0.4046 	 0.5338 	 0.2620 	1.9233 	 0.5584 	 1.4493 	 
7.48	1282.5802	190.2822	124.7361	0.6924 	 -0.4060 	 0.5370 	 0.2597 	1.9185 	 0.5619 	 1.4600 	 
7.49	1291.4173	187.9352	123.9536	0.6899 	 -0.4080 	 0.5376 	 0.2618 	1.9129 	 0.5564 	 1.4657 	 
7.5	1300.2825	186.987	124.0651	0.6708 	 -0.3939 	 0.5693 	 0.2659 	1.8261 	 0.5875 	 1.5211 	 
7.51	1308.5538	184.8908	123.8536	0.6706 	 -0.3960 	 0.5665 	 0.2694 	1.8279 	 0.5781 	 1.5177 	 
7.52	1316.1114	182.035	122.8397	0.6681 	 -0.3984 	 0.5672 	 0.2706 	1.8235 	 0.5731 	 1.5242 	 
7.53	1323.798	179.2478	122.0355	0.6661 	 -0.3975 	 0.5700 	 0.2709 	1.8156 	 0.5752 	 1.5301 	 
7.54	1331.2516	176.4843	121.078	0.6653 	 -0.3978 	 0.5720 	 0.2682 	1.8143 	 0.5797 	 1.5359 	 
7.55	1339.6004	172.5623	119.9615	0.6795 	 -0.4045 	 0.5528 	 0.2626 	1.8732 	 0.5691 	 1.4977 	 
7.56	1345.9899	171.7795	119.7722	0.6634 	 -0.3925 	 0.5780 	 0.2679 	1.7994 	 0.5903 	 1.5424 	 
7.58	1358.5187	166.0119	117.6609	0.6592 	 -0.3890 	 0.5839 	 0.2705 	1.7796 	 0.5936 	 1.5522 	 
7.59	1365.3033	163.1049	116.7226	0.6598 	 -0.3857 	 0.5861 	 0.2691 	1.7761 	 0.6014 	 1.5521 	 
7.6	1371.0909	160.5909	115.8419	0.6574 	 -0.3818 	 0.5926 	 0.2662 	1.7627 	 0.6137 	 1.5633 	 
7.61	1377.308	158.0032	115.2059	0.6538 	 -0.3745 	 0.6021 	 0.2640 	1.7394 	 0.6305 	 1.5777 	 
