Tracker Experiment Results 03-Nov-2014
LEFT_SHANK
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
6.52	795.982	-25.5013	284.5081	0.6841 	 -0.1616 	 0.6575 	 0.2713 	1.5506 	 0.9473 	 1.4278 	 
6.53	799.1473	-28.8211	285.1265	0.6860 	 -0.1503 	 0.6613 	 0.2636 	1.5464 	 0.9757 	 1.4274 	 
6.54	802.5112	-32.2922	285.8444	0.6903 	 -0.1407 	 0.6626 	 0.2542 	1.5571 	 1.0034 	 1.4172 	 
6.55	805.958	-35.5884	286.4853	0.6902 	 -0.1324 	 0.6663 	 0.2494 	1.5472 	 1.0230 	 1.4224 	 
6.56	808.9731	-38.0618	287.3091	0.6922 	 -0.1159 	 0.6719 	 0.2365 	1.5403 	 1.0663 	 1.4249 	 
6.57	813.0589	-41.7256	287.8775	0.6988 	 -0.1095 	 0.6689 	 0.2284 	1.5724 	 1.0863 	 1.3957 	 
6.58	816.4017	-43.7817	288.6075	0.7006 	 -0.0980 	 0.6713 	 0.2212 	1.5730 	 1.1135 	 1.3895 	 
6.59	819.8419	-46.2982	289.5402	0.7034 	 -0.0900 	 0.6717 	 0.2146 	1.5841 	 1.1343 	 1.3767 	 
6.6	822.9549	-47.5956	290.4257	0.7055 	 -0.0807 	 0.6729 	 0.2075 	1.5917 	 1.1577 	 1.3664 	 
6.61	826.1303	-48.9761	291.3666	0.7067 	 -0.0750 	 0.6728 	 0.2056 	1.5964 	 1.1684 	 1.3565 	 
6.62	829.2542	-49.702	292.3574	0.7060 	 -0.0739 	 0.6734 	 0.2066 	1.5906 	 1.1687 	 1.3591 	 
6.63	831.6996	-50.1651	293.515	0.7108 	 -0.0618 	 0.6725 	 0.1968 	1.6204 	 1.1990 	 1.3265 	 
6.64	834.316	-50.2032	294.8239	0.7114 	 -0.0612 	 0.6721 	 0.1961 	1.6254 	 1.2005 	 1.3218 	 
6.65	836.8101	-50.1296	296.1034	0.7128 	 -0.0578 	 0.6709 	 0.1960 	1.6351 	 1.2049 	 1.3074 	 
6.66	839.1137	-50.0429	297.4266	0.7135 	 -0.0561 	 0.6704 	 0.1959 	1.6394 	 1.2072 	 1.3009 	 
6.67	841.0256	-49.414	298.8656	0.7153 	 -0.0513 	 0.6690 	 0.1953 	1.6526 	 1.2140 	 1.2817 	 
6.68	842.6848	-48.4336	300.4129	0.7176 	 -0.0468 	 0.6674 	 0.1933 	1.6716 	 1.2222 	 1.2593 	 
6.69	844.0401	-47.3833	301.995	0.7183 	 -0.0457 	 0.6664 	 0.1944 	1.6768 	 1.2216 	 1.2509 	 
6.7	845.3015	-45.6614	303.621	0.7184 	 -0.0472 	 0.6656 	 0.1967 	1.6765 	 1.2160 	 1.2499 	 
6.71	846.3471	-43.9839	305.2884	0.7203 	 -0.0467 	 0.6630 	 0.1985 	1.6911 	 1.2129 	 1.2319 	 
6.72	847.0407	-42.1444	306.9195	0.7211 	 -0.0455 	 0.6615 	 0.2008 	1.6964 	 1.2105 	 1.2215 	 
6.73	847.5966	-40.3915	308.6033	0.7222 	 -0.0460 	 0.6596 	 0.2032 	1.7037 	 1.2054 	 1.2114 	 
6.74	848.1778	-38.3112	310.3282	0.7222 	 -0.0482 	 0.6581 	 0.2073 	1.7018 	 1.1959 	 1.2102 	 
6.75	848.5165	-35.8617	311.9729	0.7222 	 -0.0539 	 0.6557 	 0.2134 	1.6993 	 1.1787 	 1.2119 	 
6.76	848.6995	-33.3501	313.581	0.7233 	 -0.0557 	 0.6536 	 0.2156 	1.7065 	 1.1720 	 1.2038 	 
6.77	848.7422	-30.7856	315.0736	0.7234 	 -0.0554 	 0.6526 	 0.2188 	1.7053 	 1.1676 	 1.1999 	 
6.78	848.8625	-27.9353	316.4744	0.7238 	 -0.0606 	 0.6502 	 0.2229 	1.7072 	 1.1536 	 1.1993 	 
6.79	849.0348	-24.9659	317.84	0.7222 	 -0.0648 	 0.6492 	 0.2295 	1.6944 	 1.1386 	 1.2081 	 
6.8	848.8637	-21.2605	318.95	0.7231 	 -0.0700 	 0.6467 	 0.2324 	1.7004 	 1.1260 	 1.2052 	 
6.81	848.882	-17.7499	319.9832	0.7227 	 -0.0746 	 0.6450 	 0.2369 	1.6974 	 1.1128 	 1.2080 	 
6.82	848.9269	-13.8428	320.8807	0.7217 	 -0.0813 	 0.6432 	 0.2426 	1.6911 	 1.0950 	 1.2153 	 
6.83	849.134	-9.4289	321.38	0.7168 	 -0.0900 	 0.6427 	 0.2549 	1.6616 	 1.0666 	 1.2386 	 
6.84	849.3114	-4.5537	322.0382	0.7151 	 -0.0965 	 0.6420 	 0.2589 	1.6545 	 1.0518 	 1.2489 	 
6.85	850.1042	-0.25747	322.4012	0.7135 	 -0.1087 	 0.6387 	 0.2666 	1.6512 	 1.0227 	 1.2580 	 
6.86	851.0999	4.718	322.6165	0.7131 	 -0.1225 	 0.6337 	 0.2738 	1.6568 	 0.9911 	 1.2611 	 
6.87	852.0959	9.9444	322.7224	0.7088 	 -0.1340 	 0.6318 	 0.2838 	1.6418 	 0.9605 	 1.2773 	 
6.88	853.3505	15.5501	322.6848	0.7055 	 -0.1486 	 0.6287 	 0.2913 	1.6370 	 0.9283 	 1.2915 	 
6.89	855.0613	22.0053	322.5321	0.6981 	 -0.1660 	 0.6260 	 0.3054 	1.6175 	 0.8829 	 1.3143 	 
6.9	856.8764	27.4122	322.4083	0.6947 	 -0.1774 	 0.6220 	 0.3148 	1.6134 	 0.8518 	 1.3202 	 
6.91	859.4872	33.2494	322.1076	0.6903 	 -0.1955 	 0.6178 	 0.3219 	1.6137 	 0.8140 	 1.3352 	 
6.93	864.3309	44.6668	321.4646	0.6830 	 -0.2183 	 0.6103 	 0.3366 	1.6099 	 0.7571 	 1.3493 	 
6.94	867.5366	50.1706	320.9396	0.6774 	 -0.2333 	 0.6058 	 0.3461 	1.6060 	 0.7199 	 1.3602 	 
6.95	870.5785	55.9755	320.6608	0.6742 	 -0.2449 	 0.6026 	 0.3498 	1.6087 	 0.6961 	 1.3690 	 
6.96	874.0161	61.286	320.4002	0.6700 	 -0.2544 	 0.6001 	 0.3552 	1.6058 	 0.6731 	 1.3774 	 
6.97	877.765	66.4097	320.0273	0.6668 	 -0.2656 	 0.5972 	 0.3580 	1.6091 	 0.6514 	 1.3866 	 
6.98	881.6273	71.817	319.8273	0.6658 	 -0.2760 	 0.5929 	 0.3592 	1.6191 	 0.6325 	 1.3905 	 
6.99	885.5534	76.7852	319.5461	0.6655 	 -0.2808 	 0.5911 	 0.3590 	1.6245 	 0.6250 	 1.3929 	 
7	889.7668	81.7439	319.5371	0.6618 	 -0.2902 	 0.5880 	 0.3633 	1.6248 	 0.6034 	 1.4000 	 
7.01	894.1635	86.1687	319.3924	0.6598 	 -0.2956 	 0.5883 	 0.3623 	1.6256 	 0.5969 	 1.4092 	 
7.02	898.7637	90.5332	319.1831	0.6555 	 -0.3065 	 0.5851 	 0.3660 	1.6271 	 0.5738 	 1.4186 	 
7.03	903.5075	94.5534	319.218	0.6553 	 -0.3098 	 0.5845 	 0.3646 	1.6312 	 0.5706 	 1.4221 	 
7.04	908.2932	98.4182	319.0709	0.6560 	 -0.3106 	 0.5855 	 0.3611 	1.6346 	 0.5750 	 1.4257 	 
7.05	913.2362	102.1006	318.7813	0.6547 	 -0.3119 	 0.5882 	 0.3579 	1.6327 	 0.5786 	 1.4349 	 
7.06	918.2514	105.6883	318.6338	0.6549 	 -0.3142 	 0.5891 	 0.3540 	1.6369 	 0.5815 	 1.4407 	 
7.07	923.5379	108.6426	318.6526	0.6540 	 -0.3128 	 0.5925 	 0.3513 	1.6323 	 0.5886 	 1.4477 	 
7.08	928.8208	112.2304	318.5753	0.6546 	 -0.3179 	 0.5907 	 0.3485 	1.6420 	 0.5844 	 1.4505 	 
7.09	934.5286	115.0083	318.3375	0.6560 	 -0.3155 	 0.5944 	 0.3417 	1.6434 	 0.5995 	 1.4563 	 
7.1	940.3553	117.9336	318.1171	0.6562 	 -0.3138 	 0.5982 	 0.3364 	1.6417 	 0.6113 	 1.4639 	 
7.11	946.2625	121.0933	317.8834	0.6555 	 -0.3178 	 0.5977 	 0.3349 	1.6455 	 0.6073 	 1.4689 	 
7.12	952.3286	123.5316	317.9859	0.6565 	 -0.3162 	 0.5999 	 0.3304 	1.6468 	 0.6171 	 1.4722 	 
7.13	958.7376	125.6759	317.69	0.6578 	 -0.3134 	 0.6032 	 0.3244 	1.6473 	 0.6313 	 1.4767 	 
7.14	965.0991	128.5188	317.6719	0.6544 	 -0.3172 	 0.6030 	 0.3280 	1.6417 	 0.6200 	 1.4826 	 
7.15	971.8453	130.791	317.3242	0.6558 	 -0.3152 	 0.6059 	 0.3217 	1.6439 	 0.6333 	 1.4873 	 
7.16	978.5641	132.9429	317.146	0.6564 	 -0.3133 	 0.6084 	 0.3174 	1.6435 	 0.6433 	 1.4916 	 
7.17	985.3723	135.0872	316.936	0.6556 	 -0.3135 	 0.6103 	 0.3153 	1.6413 	 0.6468 	 1.4975 	 
7.18	992.4762	136.7829	316.5499	0.6559 	 -0.3114 	 0.6137 	 0.3101 	1.6396 	 0.6584 	 1.5040 	 
7.19	999.4762	139.0804	316.2624	0.6542 	 -0.3149 	 0.6132 	 0.3113 	1.6391 	 0.6513 	 1.5084 	 
7.2	1006.8494	140.398	315.9024	0.6546 	 -0.3116 	 0.6176 	 0.3049 	1.6361 	 0.6668 	 1.5160 	 
7.21	1014.2097	142.4102	315.6258	0.6526 	 -0.3124 	 0.6183 	 0.3069 	1.6305 	 0.6628 	 1.5197 	 
7.22	1021.8615	144.3354	315.1554	0.6503 	 -0.3139 	 0.6201 	 0.3065 	1.6253 	 0.6613 	 1.5280 	 
7.23	1029.3373	146.0839	314.716	0.6471 	 -0.3166 	 0.6209 	 0.3090 	1.6187 	 0.6535 	 1.5349 	 
7.24	1037.2904	147.285	314.2838	0.6470 	 -0.3166 	 0.6228 	 0.3053 	1.6186 	 0.6594 	 1.5407 	 
7.25	1044.9883	148.9997	313.9443	0.6417 	 -0.3242 	 0.6213 	 0.3117 	1.6128 	 0.6375 	 1.5486 	 
7.26	1052.9805	150.2553	313.9845	0.6427 	 -0.3223 	 0.6243 	 0.3056 	1.6132 	 0.6503 	 1.5546 	 
7.27	1060.8295	151.3409	313.0521	0.6369 	 -0.3286 	 0.6246 	 0.3103 	1.6046 	 0.6331 	 1.5659 	 
7.28	1068.8102	152.6435	312.4446	0.6318 	 -0.3330 	 0.6252 	 0.3148 	1.5955 	 0.6191 	 1.5750 	 
7.29	1076.8471	153.5595	311.6374	0.6319 	 -0.3311 	 0.6282 	 0.3105 	1.5929 	 0.6290 	 1.5814 	 
7.3	1085.0614	154.3275	311.1799	0.6255 	 -0.3353 	 0.6298 	 0.3157 	1.5799 	 0.6141 	 1.5929 	 
7.31	1093.089	155.2231	310.4417	0.6239 	 -0.3392 	 0.6297 	 0.3149 	1.5813 	 0.6091 	 1.5990 	 
7.32	1101.4093	155.5565	309.693	0.6194 	 -0.3449 	 0.6290 	 0.3191 	1.5771 	 0.5932 	 1.6059 	 
7.33	1109.7017	156.1856	309.1187	0.6139 	 -0.3504 	 0.6309 	 0.3198 	1.5700 	 0.5830 	 1.6207 	 
7.34	1117.8835	156.8169	308.5635	0.6125 	 -0.3502 	 0.6338 	 0.3171 	1.5655 	 0.5874 	 1.6293 	 
7.35	1126.1481	157.1767	307.7405	0.6078 	 -0.3588 	 0.6314 	 0.3210 	1.5666 	 0.5672 	 1.6360 	 
7.36	1134.4539	157.3461	306.9011	0.6015 	 -0.3656 	 0.6311 	 0.3260 	1.5601 	 0.5478 	 1.6458 	 
7.37	1142.7707	157.4706	306.0879	0.5963 	 -0.3694 	 0.6324 	 0.3286 	1.5523 	 0.5369 	 1.6556 	 
7.38	1151.03	157.1656	305.3406	0.5922 	 -0.3717 	 0.6334 	 0.3315 	1.5451 	 0.5280 	 1.6621 	 
7.39	1159.1966	156.6528	304.2952	0.5869 	 -0.3799 	 0.6312 	 0.3357 	1.5452 	 0.5074 	 1.6689 	 
7.4	1167.0822	156.434	303.6687	0.5808 	 -0.3877 	 0.6299 	 0.3400 	1.5429 	 0.4870 	 1.6775 	 
7.41	1175.6655	156.688	303.3124	0.5752 	 -0.3945 	 0.6325 	 0.3368 	1.5402 	 0.4801 	 1.6968 	 
7.42	1183.5822	155.9412	302.4562	0.5769 	 -0.3889 	 0.6357 	 0.3345 	1.5345 	 0.4930 	 1.6966 	 
7.43	1191.7498	155.2396	301.6961	0.5704 	 -0.3953 	 0.6386 	 0.3326 	1.5292 	 0.4842 	 1.7161 	 
7.44	1199.7685	154.3016	300.9355	0.5666 	 -0.3987 	 0.6395 	 0.3332 	1.5258 	 0.4769 	 1.7242 	 
7.45	1207.4967	153.5199	300.1201	0.5612 	 -0.4012 	 0.6414 	 0.3357 	1.5169 	 0.4674 	 1.7336 	 
7.46	1215.2713	152.5992	299.2184	0.5554 	 -0.4030 	 0.6446 	 0.3370 	1.5058 	 0.4605 	 1.7457 	 
7.47	1223.0488	151.1157	298.3421	0.5523 	 -0.4046 	 0.6461 	 0.3374 	1.5011 	 0.4563 	 1.7526 	 
7.48	1230.9113	149.9088	298.1606	0.5505 	 -0.4087 	 0.6447 	 0.3382 	1.5042 	 0.4482 	 1.7552 	 
7.49	1238.3001	148.4675	297.4512	0.5470 	 -0.4113 	 0.6456 	 0.3387 	1.5009 	 0.4420 	 1.7623 	 
7.5	1245.2755	147.2668	296.7027	0.5416 	 -0.4107 	 0.6496 	 0.3405 	1.4868 	 0.4379 	 1.7724 	 
7.51	1252.3727	145.6827	296.0507	0.5378 	 -0.4127 	 0.6508 	 0.3420 	1.4816 	 0.4308 	 1.7788 	 
7.52	1259.2846	143.8492	295.1266	0.5358 	 -0.4130 	 0.6527 	 0.3411 	1.4775 	 0.4310 	 1.7849 	 
7.53	1265.8443	141.7359	294.1805	0.5343 	 -0.4110 	 0.6565 	 0.3387 	1.4699 	 0.4368 	 1.7930 	 
7.54	1272.3113	139.7572	293.3959	0.5318 	 -0.4095 	 0.6602 	 0.3371 	1.4611 	 0.4402 	 1.8019 	 
7.55	1278.5308	138.1605	292.5159	0.5290 	 -0.4084 	 0.6636 	 0.3362 	1.4525 	 0.4417 	 1.8100 	 
7.56	1284.7874	135.3736	290.9476	0.5269 	 -0.4065 	 0.6685 	 0.3319 	1.4436 	 0.4497 	 1.8226 	 
7.58	1296.189	131.0154	289.2951	0.5202 	 -0.4059 	 0.6731 	 0.3342 	1.4271 	 0.4433 	 1.8345 	 
7.59	1301.5872	128.3936	288.3506	0.5193 	 -0.4041 	 0.6766 	 0.3306 	1.4213 	 0.4507 	 1.8430 	 
7.6	1306.7547	125.9197	287.436	0.5222 	 -0.4030 	 0.6778 	 0.3247 	1.4253 	 0.4624 	 1.8465 	 
7.61	1311.6253	123.6725	286.3566	0.5171 	 -0.4013 	 0.6819 	 0.3265 	1.4105 	 0.4591 	 1.8558 	 
7.62	1316.2903	120.3645	284.6689	0.5157 	 -0.4027 	 0.6835 	 0.3236 	1.4097 	 0.4604 	 1.8636 	 
7.63	1320.399	117.7568	283.7661	0.5159 	 -0.3973 	 0.6882 	 0.3200 	1.3993 	 0.4732 	 1.8706 	 
7.64	1324.3142	114.7985	282.5023	0.5129 	 -0.3914 	 0.6948 	 0.3178 	1.3806 	 0.4826 	 1.8827 	 
7.65	1328.4632	111.9992	281.1994	0.5112 	 -0.3913 	 0.6957 	 0.3187 	1.3766 	 0.4801 	 1.8850 	 
7.66	1331.8912	109.4272	279.9399	0.5127 	 -0.3871 	 0.6995 	 0.3129 	1.3712 	 0.4951 	 1.8927 	 
7.67	1335.3341	106.6489	278.637	0.5096 	 -0.3830 	 0.7037 	 0.3139 	1.3560 	 0.4969 	 1.8993 	 
7.68	1338.4244	103.8265	277.1675	0.5108 	 -0.3793 	 0.7068 	 0.3093 	1.3509 	 0.5092 	 1.9055 	 
7.69	1341.2632	101.3048	275.8701	0.5095 	 -0.3778 	 0.7088 	 0.3087 	1.3449 	 0.5108 	 1.9100 	 
7.7	1343.8718	98.4927	274.4125	0.5085 	 -0.3752 	 0.7112 	 0.3079 	1.3375 	 0.5148 	 1.9144 	 
7.71	1346.2958	96.0568	273.0908	0.5085 	 -0.3731 	 0.7134 	 0.3054 	1.3328 	 0.5209 	 1.9194 	 
7.72	1348.4289	93.49	271.7097	0.5082 	 -0.3705 	 0.7154 	 0.3044 	1.3270 	 0.5255 	 1.9226 	 
7.73	1350.2484	90.5789	270.2955	0.5076 	 -0.3715 	 0.7152 	 0.3046 	1.3276 	 0.5233 	 1.9233 	 
7.74	1351.7963	88.525	268.9867	0.5081 	 -0.3665 	 0.7195 	 0.2998 	1.3178 	 0.5369 	 1.9323 	 
7.75	1353.19	85.8023	267.5143	0.5086 	 -0.3679 	 0.7176 	 0.3017 	1.3222 	 0.5328 	 1.9273 	 
7.76	1354.1813	83.3188	266.483	0.5087 	 -0.3632 	 0.7204 	 0.3007 	1.3129 	 0.5403 	 1.9302 	 
7.77	1354.6041	81.2086	266.0201	0.5110 	 -0.3589 	 0.7220 	 0.2979 	1.3093 	 0.5516 	 1.9312 	 
7.78	1355.0563	79.3352	265.8462	0.5162 	 -0.3546 	 0.7219 	 0.2945 	1.3124 	 0.5662 	 1.9262 	 
7.79	1355.8341	77.8687	265.497	0.5197 	 -0.3468 	 0.7245 	 0.2910 	1.3050 	 0.5838 	 1.9262 	 
7.8	1357.0028	77.4068	265.3925	0.5227 	 -0.3449 	 0.7234 	 0.2910 	1.3083 	 0.5889 	 1.9198 	 
7.81	1358.7561	77.5763	265.1804	0.5185 	 -0.3500 	 0.7216 	 0.2965 	1.3096 	 0.5713 	 1.9183 	 
7.82	1360.1312	77.8432	265.0159	0.5159 	 -0.3567 	 0.7189 	 0.2996 	1.3171 	 0.5563 	 1.9170 	 
7.83	1361.2595	78.0892	264.6856	0.5142 	 -0.3639 	 0.7144 	 0.3047 	1.3281 	 0.5385 	 1.9099 	 
7.84	1362.3103	78.9631	264.3976	0.5136 	 -0.3695 	 0.7100 	 0.3092 	1.3383 	 0.5244 	 1.9018 	 
7.85	1363.2514	79.7443	264.415	0.5158 	 -0.3717 	 0.7067 	 0.3105 	1.3479 	 0.5216 	 1.8937 	 
7.86	1364.0233	80.4575	264.4009	0.5174 	 -0.3706 	 0.7058 	 0.3110 	1.3498 	 0.5236 	 1.8892 	 
7.87	1364.9201	81.1684	264.2876	0.5186 	 -0.3671 	 0.7069 	 0.3109 	1.3457 	 0.5293 	 1.8876 	 
7.88	1365.7949	81.6886	264.1901	0.5253 	 -0.3551 	 0.7110 	 0.3040 	1.3374 	 0.5599 	 1.8868 	 
7.89	1366.7079	82.3668	263.9598	0.5182 	 -0.3606 	 0.7100 	 0.3121 	1.3325 	 0.5359 	 1.8880 	 
7.9	1367.2481	82.9426	263.9065	0.5195 	 -0.3574 	 0.7108 	 0.3116 	1.3295 	 0.5419 	 1.8865 	 
7.91	1367.5841	83.4085	263.8317	0.5216 	 -0.3551 	 0.7110 	 0.3105 	1.3297 	 0.5483 	 1.8842 	 
7.92	1367.8867	83.788	263.7264	0.5240 	 -0.3525 	 0.7112 	 0.3087 	1.3304 	 0.5559 	 1.8821 	 
7.93	1368.3072	84.0737	263.5566	0.5257 	 -0.3514 	 0.7108 	 0.3080 	1.3321 	 0.5597 	 1.8796 	 
7.94	1368.8712	84.2678	263.3303	0.5266 	 -0.3501 	 0.7106 	 0.3085 	1.3319 	 0.5614 	 1.8770 	 
7.95	1369.4961	84.3222	263.153	0.5272 	 -0.3481 	 0.7110 	 0.3088 	1.3298 	 0.5642 	 1.8753 	 
7.96	1370.1585	84.374	262.9782	0.5278 	 -0.3462 	 0.7114 	 0.3090 	1.3278 	 0.5669 	 1.8739 	 
7.98	1371.6174	83.7976	262.6008	0.5304 	 -0.3417 	 0.7126 	 0.3068 	1.3249 	 0.5778 	 1.8728 	 
7.99	1372.4435	83.4575	262.3829	0.5315 	 -0.3404 	 0.7125 	 0.3067 	1.3252 	 0.5805 	 1.8706 	 
8	1373.3433	83.2287	262.197	0.5326 	 -0.3391 	 0.7121 	 0.3068 	1.3257 	 0.5830 	 1.8678 	 
8.01	1374.2246	83.1464	262.0149	0.5333 	 -0.3379 	 0.7120 	 0.3073 	1.3251 	 0.5846 	 1.8655 	 
8.03	1375.672	82.8518	261.693	0.5348 	 -0.3370 	 0.7108 	 0.3084 	1.3276 	 0.5853 	 1.8600 	 
8.04	1376.0133	82.6905	261.646	0.5448 	 -0.3236 	 0.7138 	 0.2981 	1.3257 	 0.6248 	 1.8565 	 
8.05	1376.4236	82.7258	261.5515	0.5449 	 -0.3224 	 0.7143 	 0.2982 	1.3237 	 0.6262 	 1.8564 	 
8.06	1376.7711	82.8757	261.4661	0.5452 	 -0.3215 	 0.7144 	 0.2984 	1.3226 	 0.6274 	 1.8556 	 
8.07	1377.0701	83.1095	261.3999	0.5458 	 -0.3203 	 0.7145 	 0.2984 	1.3221 	 0.6295 	 1.8544 	 
8.08	1377.1814	83.4887	261.3882	0.5452 	 -0.3208 	 0.7139 	 0.3003 	1.3219 	 0.6258 	 1.8522 	 
8.09	1377.3543	83.8141	261.3372	0.5455 	 -0.3209 	 0.7134 	 0.3008 	1.3229 	 0.6251 	 1.8506 	 
8.1	1377.5294	84.0996	261.3097	0.5458 	 -0.3212 	 0.7129 	 0.3011 	1.3244 	 0.6246 	 1.8492 	 
8.11	1377.7176	84.3069	261.2899	0.5455 	 -0.3217 	 0.7125 	 0.3021 	1.3248 	 0.6224 	 1.8480 	 
8.13	1378.1423	84.4235	261.2875	0.5457 	 -0.3212 	 0.7123 	 0.3029 	1.3245 	 0.6222 	 1.8462 	 
8.14	1378.3604	84.3771	261.3123	0.5461 	 -0.3196 	 0.7126 	 0.3029 	1.3227 	 0.6246 	 1.8455 	 
8.15	1378.622	84.2673	261.3036	0.5461 	 -0.3185 	 0.7130 	 0.3033 	1.3207 	 0.6254 	 1.8450 	 
8.16	1378.8882	84.1882	261.3098	0.5469 	 -0.3173 	 0.7130 	 0.3031 	1.3205 	 0.6280 	 1.8437 	 
8.17	1379.1908	84.1013	261.3186	0.5476 	 -0.3165 	 0.7130 	 0.3027 	1.3207 	 0.6300 	 1.8428 	 
8.18	1379.487	84.1337	261.3032	0.5483 	 -0.3163 	 0.7127 	 0.3024 	1.3221 	 0.6313 	 1.8415 	 
8.19	1379.8101	84.2308	261.2975	0.5486 	 -0.3165 	 0.7121 	 0.3029 	1.3235 	 0.6305 	 1.8397 	 
8.2	1380.1626	84.477	261.2643	0.5490 	 -0.3167 	 0.7114 	 0.3036 	1.3250 	 0.6296 	 1.8372 	 
8.21	1380.5345	84.7209	261.2251	0.5491 	 -0.3172 	 0.7106 	 0.3048 	1.3265 	 0.6273 	 1.8347 	 
8.22	1380.9108	84.999	261.1783	0.5496 	 -0.3171 	 0.7102 	 0.3049 	1.3276 	 0.6277 	 1.8332 	 
8.23	1381.3257	85.2618	261.1277	0.5493 	 -0.3162 	 0.7110 	 0.3045 	1.3252 	 0.6292 	 1.8349 	 
8.24	1381.8042	85.443	261.0719	0.5490 	 -0.3141 	 0.7131 	 0.3025 	1.3198 	 0.6347 	 1.8401 	 
8.25	1382.2455	85.3873	260.8163	0.5481 	 -0.3115 	 0.7158 	 0.3002 	1.3123 	 0.6406 	 1.8472 	 
8.26	1381.3249	85.8162	260.7371	0.5523 	 -0.3164 	 0.7068 	 0.3087 	1.3346 	 0.6254 	 1.8193 	 
8.27	1381.0214	85.9221	260.5262	0.5537 	 -0.3177 	 0.7037 	 0.3119 	1.3416 	 0.6201 	 1.8091 	 
8.28	1381.461	86.1854	260.5863	0.5536 	 -0.3148 	 0.7064 	 0.3089 	1.3353 	 0.6281 	 1.8158 	 
8.29	1381.7837	86.2646	260.4874	0.5531 	 -0.3127 	 0.7088 	 0.3065 	1.3293 	 0.6339 	 1.8220 	 
8.3	1381.8689	86.3627	260.3712	0.5531 	 -0.3117 	 0.7096 	 0.3056 	1.3273 	 0.6366 	 1.8239 	 
8.31	1381.8993	86.4784	260.2533	0.5533 	 -0.3113 	 0.7097 	 0.3054 	1.3271 	 0.6375 	 1.8240 	 
8.32	1381.9528	86.4935	260.0652	0.5531 	 -0.3105 	 0.7106 	 0.3045 	1.3250 	 0.6398 	 1.8262 	 
8.33	1381.9657	86.3439	259.7218	0.5526 	 -0.3098 	 0.7116 	 0.3038 	1.3222 	 0.6413 	 1.8290 	 
8.34	1382.0103	86.1556	259.3905	0.5518 	 -0.3086 	 0.7132 	 0.3025 	1.3174 	 0.6441 	 1.8339 	 
8.35	1381.4719	87.1642	259.9233	0.5544 	 -0.3120 	 0.7075 	 0.3078 	1.3321 	 0.6341 	 1.8161 	 
8.36	1381.4235	87.3261	259.8586	0.5548 	 -0.3112 	 0.7076 	 0.3076 	1.3315 	 0.6356 	 1.8158 	 
8.37	1381.3916	87.4746	259.8082	0.5550 	 -0.3107 	 0.7077 	 0.3075 	1.3312 	 0.6367 	 1.8154 	 
8.38	1381.3608	87.6171	259.7299	0.5549 	 -0.3101 	 0.7081 	 0.3076 	1.3296 	 0.6373 	 1.8159 	 
8.39	1381.318	87.7798	259.6632	0.5549 	 -0.3097 	 0.7083 	 0.3074 	1.3290 	 0.6380 	 1.8162 	 
8.4	1381.2792	87.959	259.5987	0.5547 	 -0.3097 	 0.7082 	 0.3079 	1.3287 	 0.6372 	 1.8159 	 
8.41	1381.2447	88.1397	259.5613	0.5545 	 -0.3094 	 0.7083 	 0.3083 	1.3276 	 0.6370 	 1.8157 	 
8.42	1381.207	88.3213	259.5229	0.5550 	 -0.3084 	 0.7086 	 0.3077 	1.3271 	 0.6395 	 1.8157 	 
8.43	1381.1811	88.4805	259.5417	0.5550 	 -0.3080 	 0.7087 	 0.3079 	1.3264 	 0.6398 	 1.8153 	 
8.44	1380.9794	89.4133	260.0946	0.5525 	 -0.3098 	 0.7070 	 0.3144 	1.3246 	 0.6267 	 1.8098 	 
8.45	1381.2838	89.363	259.9981	0.5552 	 -0.3068 	 0.7078 	 0.3109 	1.3253 	 0.6376 	 1.8098 	 
8.46	1381.5364	89.1105	259.6988	0.5572 	 -0.3048 	 0.7087 	 0.3073 	1.3263 	 0.6465 	 1.8114 	 
8.47	1381.7373	89.04	259.5876	0.5580 	 -0.3043 	 0.7087 	 0.3063 	1.3273 	 0.6491 	 1.8111 	 
8.48	1381.9789	89.1086	259.7027	0.5579 	 -0.3046 	 0.7082 	 0.3071 	1.3278 	 0.6475 	 1.8097 	 
8.49	1382.2781	89.1882	259.7697	0.5584 	 -0.3047 	 0.7075 	 0.3077 	1.3296 	 0.6468 	 1.8072 	 
8.5	1382.6574	89.1648	259.8962	0.5593 	 -0.3046 	 0.7066 	 0.3084 	1.3321 	 0.6467 	 1.8035 	 
8.51	1383.0534	89.151	260.0017	0.5605 	 -0.3039 	 0.7058 	 0.3086 	1.3341 	 0.6481 	 1.8001 	 
8.52	1383.4922	89.1876	260.1282	0.5613 	 -0.3032 	 0.7052 	 0.3093 	1.3353 	 0.6486 	 1.7967 	 
8.53	1383.9121	89.1318	260.3013	0.5626 	 -0.3026 	 0.7044 	 0.3095 	1.3378 	 0.6500 	 1.7929 	 
8.54	1384.5757	89.6789	260.9242	0.5641 	 -0.3029 	 0.7031 	 0.3093 	1.3425 	 0.6509 	 1.7890 	 
8.55	1385.0261	88.9586	260.6177	0.5633 	 -0.3020 	 0.7043 	 0.3091 	1.3383 	 0.6519 	 1.7920 	 
8.56	1385.4225	88.8509	260.736	0.5635 	 -0.3028 	 0.7034 	 0.3100 	1.3407 	 0.6497 	 1.7895 	 
